Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Type_M,Type_H,target
-0.90420824,-0.6800756,-0.17326955,0.049569968,1.3255403,0.0,1.0,0
0.24768129,-0.13929361,2.2083192,-1.8568232,0.88534427,1.0,0.0,0
-0.4033867,-1.0856621,0.9484532,-1.1082395,1.4041467,1.0,0.0,0
-0.15297593,0.40148836,0.749527,-0.86869276,0.33509922,1.0,0.0,0
0.69842064,0.26629287,-0.60427636,1.0876061,1.1054423,1.0,0.0,0
0.39792776,0.40148836,-0.9910773,0.87800264,-0.26230967,1.0,0.0,0
-1.2047012,-1.1532599,-0.09038364,-0.0502412,0.46086952,1.0,0.0,0
-0.7038796,-0.6800756,-0.38877296,0.59853137,-1.6300616,1.0,0.0,0
-0.55363315,-0.8828688,-0.7589967,0.9778138,0.9325081,0.0,1.0,0
-0.9542904,-0.8152711,-0.5932249,0.33902234,-0.6238992,1.0,0.0,0
-0.55363315,0.13109738,-0.035126362,0.27913564,0.47659078,1.0,0.0,0
1.6499816,0.94227034,-0.16221811,-0.26982576,-1.1269804,1.0,0.0,0
-0.2030581,-0.47728235,0.10301684,-0.5193537,0.11500121,1.0,0.0,0
-0.503551,-0.071695864,0.5008693,-0.5992026,-0.24658838,1.0,0.0,0
0.29776344,0.6042816,-1.079489,0.66839916,0.39798436,1.0,0.0,0
-0.3032224,0.40148836,-0.6705851,1.3071907,-1.5357338,1.0,0.0,0
1.2994065,1.0774659,0.54507506,-1.0383717,0.8224591,1.0,0.0,0
-0.4033867,0.26629287,-0.19537248,0.3290412,-1.1112591,0.0,1.0,0
-1.5552763,-1.3560531,0.0367081,-0.88865495,-1.5200126,1.0,0.0,0
-0.102893785,-0.61247784,0.21353139,0.20926782,1.309819,1.0,0.0,0
0.34784558,0.67187935,2.374091,-1.926691,0.020673491,1.0,0.0,0
0.24768129,0.94227034,0.567178,-1.2878996,-1.1112591,1.0,0.0,0
1.0489957,0.53668386,0.3129945,-0.28978798,-1.0169314,1.0,0.0,0
-0.80404395,-0.8828688,0.24668576,-0.82876825,0.14644378,0.0,1.0,0
0.097434826,-0.20689136,-1.4607642,2.0657554,-1.4571275,1.0,0.0,0
-1.2547833,-0.9504666,-1.0629117,1.6964542,0.38226306,0.0,1.0,0
1.800228,2.0238342,-0.7921511,-0.17999572,0.14644378,0.0,1.0,0
0.34784558,0.67187935,-0.8916142,0.119437784,-0.23086709,0.0,1.0,0
-0.4033867,0.06349964,-0.029600633,-0.2299013,-1.5357338,1.0,0.0,0
1.14916,0.7394771,-1.3502496,1.7064353,0.6023611,0.0,1.0,0
1.2493243,0.7394771,0.1748513,-0.5792404,1.4670318,1.0,0.0,0
-1.0043726,-0.6800756,0.12511975,-0.08018455,0.7438527,0.0,1.0,0
1.0990779,1.0098681,-0.33351567,-0.0502412,-1.1269804,0.0,1.0,0
0.49809206,0.6042816,0.7716299,-1.0184095,-0.6867844,1.0,0.0,0
-0.7539618,-0.47728235,0.46218917,-0.6890327,0.020673491,1.0,0.0,0
2.150803,2.361823,-0.07933219,0.19928671,-1.6615041,0.0,1.0,0
-1.6554406,-1.4912486,0.5892809,-0.5393159,2.0487194,1.0,0.0,0
-0.0027294774,-0.2744891,-0.48271033,0.59853137,-0.89116114,1.0,0.0,0
1.2994065,0.94227034,1.0976479,-1.4176542,0.31937793,1.0,0.0,0
0.49809206,1.5506501,-0.52139044,-0.3596558,-0.042211656,1.0,0.0,0
-0.503551,-0.4096846,1.4291916,-1.4475975,-0.29375222,1.0,0.0,0
-0.8541261,-0.61247784,-0.74794525,0.6983425,-1.4571275,0.0,1.0,0
0.34784558,-0.2744891,-0.36667004,0.8081348,-0.3251948,0.0,1.0,0
-1.3048655,-0.5448801,-0.5655962,0.03958885,0.14644378,1.0,0.0,0
0.8987493,0.80707484,-1.1347462,1.2273417,-0.6238992,1.0,0.0,0
0.4480099,0.26629287,-0.47165886,0.309079,-1.0169314,1.0,0.0,0
0.24768129,1.1450636,0.44008625,-0.7289571,-0.3566374,1.0,0.0,0
-1.154619,-1.2208576,-0.5158647,0.38892794,1.0111145,1.0,0.0,0
-1.455112,-1.0856621,-0.5932249,1.337134,1.4355893,0.0,1.0,0
-0.9542904,-0.8152711,-0.80320257,0.7881726,-0.5924567,0.0,1.0,0
0.39792776,0.19869514,1.8159925,-1.5474087,-0.19942452,0.0,1.0,0
0.6483385,0.46908614,-1.322621,1.8262087,-0.24658838,0.0,1.0,0
1.3494886,1.1450636,1.2136881,-1.0084283,-1.6143403,0.0,1.0,0
-1.2047012,-0.9504666,0.25221148,0.19928671,-0.27803096,0.0,1.0,0
-0.55363315,-0.34208685,0.5837552,-0.88865495,0.9639507,1.0,0.0,0
0.69842064,0.53668386,0.77715564,-0.8587116,1.2154913,1.0,0.0,0
-0.35330456,-0.6800756,-0.23957829,0.33902234,-0.63962054,0.0,1.0,0
-0.0027294774,-0.34208685,1.0423906,-1.397692,-1.1112591,1.0,0.0,0
1.14916,0.67187935,-0.101435095,-0.5193537,-0.5610141,0.0,1.0,0
1.6499816,1.0098681,-0.91924286,0.7282859,-0.74966955,0.0,1.0,1
1.9003923,2.091432,-0.09038364,-0.020297848,0.66524625,1.0,0.0,0
0.39792776,0.46908614,-0.43297878,0.27913564,1.0268358,1.0,0.0,0
0.49809206,0.6042816,-0.16221811,0.44881463,-0.6553418,0.0,1.0,0
0.6483385,0.80707484,-0.45508167,0.44881463,-1.4728488,1.0,0.0,0
-0.3032224,-0.5448801,-0.5876992,0.20926782,-1.3470784,1.0,0.0,0
1.7501459,1.6182479,0.36825177,-0.82876825,-1.3470784,0.0,1.0,0
-1.4050298,-0.9504666,0.53402364,-0.86869276,1.3255403,1.0,0.0,0
0.6483385,0.26629287,3.0592813,-2.1263134,1.2940977,0.0,1.0,0
1.14916,1.0774659,-0.54349333,1.3870395,-0.52957153,0.0,0.0,0
-1.3048655,-0.9504666,0.77715564,-0.718976,1.4513105,1.0,0.0,0
0.24768129,-0.13929361,0.14722265,-0.4095614,1.5141957,0.0,1.0,0
-0.45346886,0.33389062,-0.23957829,-0.47942922,-0.74966955,1.0,0.0,0
-1.1045369,-1.6940418,-0.92476857,1.4070019,0.77529526,1.0,0.0,0
1.9504745,2.15903,0.5008693,-1.068315,-0.05793294,0.0,1.0,0
1.2994065,1.4830524,-1.0297574,1.6465486,0.9482294,0.0,1.0,0
-0.55363315,-0.0040981136,-0.13458946,0.28911677,0.97967196,1.0,0.0,0
1.7501459,2.0238342,2.0038671,-1.836861,-0.74966955,0.0,1.0,0
1.2493243,0.26629287,-0.28930986,0.19928671,0.69668883,1.0,0.0,0
-0.4033867,-1.0180644,0.30194303,-0.4195425,0.8224591,0.0,1.0,0
0.4480099,1.3478569,-0.2561555,-0.13009013,1.7185724,1.0,0.0,0
0.8987493,0.7394771,-0.42192733,1.0077572,0.6495249,0.0,0.0,0
0.49809206,0.46908614,-0.4164016,0.5785691,1.19977,1.0,0.0,0
1.3995708,1.6182479,-0.94687146,0.94787043,-1.5357338,1.0,0.0,0
-0.05281163,-0.5448801,0.04775956,-0.42952362,-0.16798195,0.0,1.0,0
0.19759914,1.0098681,-0.54349333,0.45879573,-0.18370323,1.0,0.0,0
-1.3048655,-1.0180644,3.0979614,-2.3059735,1.0739996,1.0,0.0,0
0.8987493,0.46908614,-0.60980207,0.7881726,-0.85971856,0.0,1.0,0
-1.3549476,-0.9504666,-0.9026657,1.347115,0.06783735,0.0,0.0,0
2.050639,2.2266276,1.0644935,-1.148164,0.38226306,1.0,0.0,0
-0.15297593,0.6042816,-0.34456712,0.03958885,-0.38807994,1.0,0.0,0
0.24768129,-0.13929361,-1.2949923,1.167455,1.4827532,1.0,0.0,0
-1.0043726,-1.2884554,0.26326296,-0.76888156,-1.2213081,0.0,1.0,0
-0.7038796,-1.2208576,-0.9855516,2.8143392,1.0111145,1.0,0.0,1
-1.5051941,-1.4912486,-0.7921511,0.99777603,-0.18370323,1.0,0.0,0
-1.3549476,-1.0180644,-0.7810996,2.0358121,-1.5042913,1.0,0.0,0
-0.7038796,-0.34208685,0.8158357,-1.068315,-0.95404625,1.0,0.0,0
-0.55363315,-0.071695864,-0.74794525,-0.020297848,-0.71822697,1.0,0.0,0
-0.9542904,-1.2884554,1.3905114,-1.2679374,-0.7025057,1.0,0.0,0
-0.8541261,-0.61247784,-0.84740835,0.5286636,1.639966,1.0,0.0,0
-0.45346886,0.33389062,1.1031736,-1.2579563,-0.5610141,1.0,0.0,0
-0.35330456,-0.6800756,-0.6871623,0.75822926,0.75957394,1.0,0.0,0
1.2994065,0.13109738,3.4129279,-2.27603,-0.21514581,0.0,1.0,0
1.5498173,0.7394771,-0.6595336,1.5766808,0.083558634,1.0,0.0,0
1.2994065,0.40148836,0.053285286,-0.24986352,1.4355893,1.0,0.0,0
0.19759914,-0.47728235,-0.07933219,-0.04026008,1.4827532,1.0,0.0,0
1.1992422,0.06349964,2.0259702,-1.8767855,0.03639478,1.0,0.0,0
0.9989136,0.33389062,1.5065517,-1.5573897,0.47659078,0.0,0.0,0
1.14916,0.53668386,-0.15669237,0.8081348,-1.3156358,1.0,0.0,0
-1.3048655,-1.0180644,-0.24510403,-0.21992017,1.6242447,1.0,0.0,0
-0.80404395,-1.2208576,-0.22300111,-0.00033561504,1.6242447,0.0,1.0,0
-1.3549476,-0.8828688,-0.5600705,0.6184936,-1.4414061,0.0,0.0,0
0.19759914,0.80707484,-0.37219578,-0.26982576,1.2469338,1.0,0.0,0
-0.4033867,-0.9504666,-0.42745304,1.4968319,0.86962295,0.0,0.0,0
-0.6037153,-0.9504666,0.32404596,-0.4894103,-0.8754398,0.0,1.0,0
-0.80404395,-0.5448801,0.31852022,-0.6491082,0.1307225,0.0,1.0,0
-0.90420824,-1.2208576,2.47908,-1.8568232,-1.0483739,1.0,0.0,0
0.29776344,0.13109738,0.45666343,-0.5892215,-1.6457828,1.0,0.0,0
0.097434826,-0.071695864,0.16379984,-0.87867385,1.0739996,0.0,1.0,0
-0.35330456,-0.61247784,0.52297217,-0.31973132,-0.71822697,1.0,0.0,0
-0.55363315,-0.8152711,-1.4276098,1.3870395,-0.48240766,1.0,0.0,0
1.1992422,1.2126614,-0.50481325,0.33902234,0.52375466,1.0,0.0,0
-0.6037153,-1.0180644,-0.06828073,-0.37961805,-1.6457828,1.0,0.0,0
0.4480099,0.26629287,0.11959402,-0.7289571,-0.63962054,1.0,0.0,0
-2.2564263,-2.5728126,-0.50481325,0.88798374,-0.6710631,1.0,0.0,0
0.19759914,1.1450636,1.6170663,-1.577352,1.1211635,0.0,1.0,0
-0.7038796,-0.13929361,4.042861,-2.3758414,1.7342937,1.0,0.0,1
-0.0027294774,0.13109738,1.2192138,-1.3078618,1.3412615,1.0,0.0,0
1.2493243,1.4830524,1.3020998,-1.2080507,-0.81255466,1.0,0.0,0
-1.3549476,-0.9504666,0.8213615,-1.058334,0.9167868,0.0,0.0,0
-0.8541261,-1.0180644,-0.001971994,-0.38959914,0.9482294,1.0,0.0,0
-1.9559335,-1.9644328,-1.0463346,1.3271528,-1.3470784,0.0,1.0,0
-0.8541261,-0.6800756,-0.72584236,0.5386447,-0.15226066,1.0,0.0,0
0.14751698,1.1450636,0.5892809,-1.1082395,1.419868,0.0,1.0,0
-0.6037153,-0.13929361,-0.5655962,0.27913564,-1.3313571,1.0,0.0,0
0.5481742,0.7394771,3.0371783,-2.0165212,0.8539017,0.0,1.0,0
-1.6053584,-1.4236509,-1.1181691,1.6465486,-1.6143403,1.0,0.0,0
-0.35330456,-0.8828688,-0.018549178,-0.110127896,-0.21514581,1.0,0.0,0
1.8503102,1.4830524,0.44008625,-0.50937253,-0.24658838,1.0,0.0,0
-1.5051941,-1.4236509,1.6944265,-1.2679374,1.1211635,0.0,0.0,0
2.050639,2.2266276,1.8988785,-1.5474087,1.2940977,1.0,0.0,0
-0.2030581,-0.4096846,-1.4165584,2.205491,-0.38807994,0.0,1.0,0
-1.6554406,-1.4912486,0.36272606,-0.86869276,0.31937793,1.0,0.0,0
1.2994065,1.0098681,1.9099299,-1.2479751,0.6180824,1.0,0.0,0
0.097434826,1.0774659,-0.21747538,-0.10014678,1.0425571,1.0,0.0,0
0.69842064,0.26629287,1.0921222,-0.80880606,-0.18370323,1.0,0.0,0
-0.3032224,-0.5448801,0.1361712,-0.10014678,-1.2841933,1.0,0.0,0
0.34784558,1.2126614,-0.53244185,0.3689657,1.7185724,1.0,0.0,0
-0.45346886,0.33389062,-0.5655962,0.309079,-1.0640953,1.0,0.0,0
0.14751698,-0.071695864,-0.8971399,1.5267752,-1.6300616,1.0,0.0,0
0.24768129,1.0098681,-1.3115696,0.9578515,-0.43524382,1.0,0.0,0
-2.10618,-2.3700192,-0.14011519,-0.2299013,-0.74966955,0.0,1.0,0
0.34784558,1.1450636,0.5284979,-0.75890046,1.6556873,1.0,0.0,0
-1.2547833,-1.0180644,-0.018549178,-0.30975023,0.0049522053,1.0,0.0,0
-1.5051941,-1.4236509,-1.0463346,0.76821035,0.9482294,1.0,0.0,0
1.2493243,1.3478569,-0.101435095,0.019626617,1.0425571,0.0,1.0,0
0.74850285,0.33389062,-0.0074977223,0.42885238,-1.0169314,0.0,0.0,0
-0.7038796,-0.13929361,-0.23405257,0.15936224,0.16216508,1.0,0.0,0
-0.7539618,-0.9504666,-0.09590937,-0.30975023,-0.85971856,1.0,0.0,0
-0.503551,-0.0040981136,0.7053212,-0.99844724,-0.85971856,0.0,1.0,0
-1.2547833,-0.8152711,0.3516746,-0.32971245,1.19977,1.0,0.0,0
0.14751698,0.8746726,-0.07933219,0.0695322,-0.042211656,1.0,0.0,0
0.29776344,-0.13929361,2.0646503,-1.747031,0.77529526,0.0,0.0,0
0.6483385,0.7394771,-0.47165886,0.029607734,1.309819,1.0,0.0,0
-1.2047012,-0.9504666,-0.52691615,0.81811595,-0.9697676,0.0,1.0,0
0.29776344,1.0098681,-0.44403023,0.6983425,-0.7025057,1.0,0.0,0
0.49809206,1.4154546,-0.74241954,0.60851246,-0.4509651,1.0,0.0,0
1.3494886,0.40148836,0.8324129,-1.3278241,-1.6300616,1.0,0.0,0
-0.4033867,-0.6800756,-0.72584236,0.71830475,-1.6929467,1.0,0.0,0
-0.90420824,-1.1532599,0.15827411,-0.39958027,-0.24658838,1.0,0.0,0
0.047352675,-0.47728235,0.16932558,-0.31973132,1.2783765,1.0,0.0,0
0.94883144,0.67187935,0.71637267,-0.7788627,1.309819,1.0,0.0,0
-0.90420824,-1.2208576,0.7053212,-0.93856055,-0.7653908,1.0,0.0,0
1.0990779,1.0098681,-0.9910773,1.2972095,-1.1269804,0.0,1.0,0
-1.0544547,-1.6264441,-0.112486556,0.39890903,-1.1112591,0.0,1.0,0
-0.3032224,-0.8152711,0.48429206,-0.7389382,0.2564928,1.0,0.0,0
-1.5051941,-1.5588464,-0.20642392,-0.060222313,0.28793535,1.0,0.0,0
0.19759914,0.26629287,-1.3999811,1.676492,-0.9697676,1.0,0.0,0
0.14751698,0.13109738,-0.5379676,-0.0502412,-1.6300616,0.0,1.0,0
-0.90420824,-1.1532599,-0.7589967,1.0975872,0.52375466,1.0,0.0,0
-0.102893785,-0.20689136,-0.5987506,0.029607734,-0.1050968,1.0,0.0,0
1.0990779,0.94227034,2.9874468,-2.076408,-1.2055868,1.0,0.0,0
-1.3549476,-1.1532599,-0.18432102,-0.2997691,-0.84399724,0.0,0.0,0
0.39792776,0.94227034,-0.018549178,0.08949443,-1.3470784,1.0,0.0,0
0.5481742,0.8746726,0.63348675,-0.92857945,-1.2527508,0.0,1.0,0
1.0990779,0.94227034,1.1860595,-1.3078618,-1.1741443,1.0,0.0,0
-0.102893785,-0.5448801,0.18037702,-0.45946696,0.7910165,1.0,0.0,0
0.39792776,0.80707484,0.52297217,-0.80880606,1.1054423,0.0,1.0,0
1.2994065,1.4154546,-0.112486556,-0.18997683,1.1054423,1.0,0.0,0
-0.35330456,-0.61247784,0.9042474,-0.86869276,0.19360764,0.0,1.0,0
-0.0027294774,-0.61247784,1.8933527,-1.6172764,-0.37235868,1.0,0.0,0
0.39792776,1.7534434,-0.9026657,1.3570962,0.17788635,1.0,0.0,0
2.0005567,2.091432,-0.49376178,0.27913564,-0.1050968,0.0,1.0,0
-0.80404395,-1.4236509,1.1252766,-1.2679374,0.41370565,1.0,0.0,0
-0.7038796,-0.20689136,-1.3557754,1.936001,-0.05793294,1.0,0.0,0
0.84866714,0.33389062,-0.7755739,1.3171717,1.0425571,1.0,0.0,0
1.3995708,1.6858456,0.85451585,-1.1581451,-0.6553418,1.0,0.0,0
0.14751698,1.0098681,-0.4164016,0.09947555,-1.2370294,0.0,0.0,0
-0.9542904,-1.4912486,-0.14011519,0.34900346,-0.4666864,0.0,1.0,0
1.1992422,0.8746726,-0.2008982,-0.17999572,0.19360764,1.0,0.0,0
0.94883144,-0.2744891,-0.7147909,0.89796484,1.8129002,1.0,0.0,0
-1.154619,-1.8292373,-0.96344864,0.9179271,-1.1269804,0.0,1.0,0
-0.503551,-0.071695864,1.9044042,-1.4376163,-0.120818086,0.0,0.0,0
-1.455112,-1.2884554,-1.0352831,0.4388335,-1.6929467,0.0,1.0,0
-1.154619,-1.0856621,-0.6705851,1.1874173,-0.48240766,0.0,0.0,0
-1.1045369,-0.6800756,-0.4606074,0.119437784,-1.6929467,1.0,0.0,0
-0.15297593,0.7394771,0.6058581,-0.7289571,1.2154913,0.0,1.0,0
-1.5051941,-1.2884554,-0.9745001,0.5286636,1.3884254,0.0,1.0,0
0.798585,0.67187935,-0.3003613,0.009645501,0.5394759,1.0,0.0,0
0.39792776,0.19869514,-0.01302345,-0.6690704,-0.8754398,1.0,0.0,0
-2.2063441,-2.6404104,-0.42745304,0.9179271,0.7910165,0.0,1.0,0
-0.8541261,-0.6800756,-0.07380646,-0.30975023,-1.378521,0.0,1.0,0
0.34784558,0.40148836,0.99818474,-0.9685039,-0.18370323,1.0,0.0,0
1.4997351,1.5506501,0.74400127,-1.0483528,0.020673491,0.0,1.0,0
2.100721,2.361823,-0.82530546,0.77819145,-0.38807994,0.0,1.0,0
-0.9542904,-0.8828688,0.23010857,0.738267,-0.89116114,0.0,1.0,0
-0.9542904,-1.4912486,0.0035537337,-0.21992017,1.4984744,1.0,0.0,0
0.5481742,0.7394771,-0.84188265,1.3071907,1.2626551,1.0,0.0,0
-1.6053584,-1.4912486,-0.91924286,0.28911677,-0.52957153,1.0,0.0,0
0.84866714,0.46908614,0.66111535,-1.0084283,-0.5452928,0.0,1.0,0
0.84866714,0.67187935,-1.261838,1.5766808,-1.0798166,0.0,1.0,0
-0.3032224,-0.61247784,-1.300518,1.0476816,0.7124101,1.0,0.0,0
0.29776344,1.0774659,0.71637267,-1.0782962,1.4513105,0.0,1.0,0
0.8987493,0.7394771,0.31852022,-1.0184095,1.089721,0.0,1.0,0
-0.8541261,-1.4236509,0.9042474,-1.1082395,0.6180824,1.0,0.0,0
-0.90420824,-1.4912486,0.3295717,-0.87867385,1.0268358,0.0,1.0,0
0.4480099,0.46908614,-0.09038364,-0.4195425,1.529917,1.0,0.0,0
1.4997351,1.6858456,0.47876635,-0.94854164,-0.3251948,1.0,0.0,0
0.34784558,1.4154546,-0.22852685,0.39890903,0.7438527,1.0,0.0,0
0.14751698,-0.2744891,-0.16774383,0.65841806,-0.19942452,0.0,1.0,0
-1.0043726,-0.8828688,3.103487,-2.256068,1.419868,0.0,1.0,0
-1.455112,-1.0856621,0.24116004,-0.17999572,0.66524625,0.0,1.0,0
0.34784558,1.2802591,-1.1623749,1.9160388,0.20932893,0.0,0.0,0
0.39792776,-0.2744891,0.77715564,-1.1282017,-1.3470784,1.0,0.0,0
0.4480099,0.26629287,2.661429,-2.1163323,-1.2213081,1.0,0.0,0
0.84866714,0.67187935,-0.54349333,0.42885238,1.5770808,1.0,0.0,1
1.3995708,0.40148836,-0.74794525,0.31906012,1.4984744,1.0,0.0,0
-1.0043726,-1.0180644,0.89872164,-1.3278241,1.4984744,1.0,0.0,0
0.24768129,1.0774659,-0.4606074,1.1075683,1.3412615,0.0,1.0,0
-0.55363315,-0.0040981136,-0.28930986,-0.33969358,0.33509922,0.0,1.0,0
-0.25314024,-0.071695864,-0.7589967,1.167455,-0.78111213,1.0,0.0,0
-0.3032224,-0.5448801,-0.52691615,0.81811595,-1.3156358,1.0,0.0,0
-0.9542904,-1.5588464,-0.6374307,0.76821035,-0.07365423,0.0,1.0,0
2.0005567,2.15903,-0.12353801,0.309079,-0.18370323,0.0,0.0,0
-0.25314024,-0.5448801,-1.2452608,2.1755478,-0.98548883,0.0,1.0,0
0.4480099,-0.4096846,1.0202876,-1.4376163,0.17788635,0.0,1.0,0
1.0990779,0.40148836,-1.0684375,0.7482481,0.020673491,1.0,0.0,1
1.14916,0.6042816,0.23010857,-0.38959914,0.020673491,0.0,1.0,0
-1.6053584,-1.3560531,-1.261838,1.856152,-1.3942423,0.0,0.0,0
-1.0043726,-0.5448801,-0.06828073,-0.75890046,-0.13653937,1.0,0.0,0
1.5498173,1.6182479,-0.8916142,1.0077572,-0.05793294,0.0,1.0,0
0.34784558,0.46908614,-1.0629117,0.64843696,1.1840487,0.0,1.0,0
1.14916,0.6042816,-0.8971399,0.6783803,0.9167868,1.0,0.0,1
-0.05281163,0.19869514,0.54507506,-1.0882773,0.69668883,1.0,0.0,0
1.4997351,0.7394771,-0.27273268,0.29909787,0.0049522053,0.0,1.0,0
0.29776344,0.13109738,-0.04065209,-0.13009013,-1.4414061,0.0,1.0,0
-0.80404395,-0.2744891,-0.34456712,-0.43950474,-0.1050968,1.0,0.0,0
0.047352675,0.33389062,-1.1623749,1.7363787,-0.13653937,0.0,1.0,0
0.29776344,-0.2744891,-0.96344864,0.99777603,-0.5924567,0.0,1.0,0
0.14751698,0.8746726,-0.8971399,1.3770584,0.27221408,0.0,1.0,0
0.59825635,0.46908614,0.15827411,-0.17001459,-0.92260367,1.0,0.0,0
0.4480099,0.6042816,-0.3611443,-0.42952362,1.0582784,0.0,0.0,0
-0.9542904,-1.5588464,-0.01302345,0.07951332,0.9639507,1.0,0.0,0
-0.2030581,0.13109738,-0.15116665,0.39890903,-0.4509651,1.0,0.0,0
0.39792776,-0.20689136,2.5288115,-1.926691,-1.6143403,1.0,0.0,0
-0.6037153,-0.74767333,-0.46613315,0.1294189,1.5770808,1.0,0.0,1
-0.8541261,-0.8152711,1.2578939,-1.2679374,0.9482294,1.0,0.0,0
-0.35330456,-0.6800756,-0.12906374,-0.13009013,-0.6867844,1.0,0.0,0
0.24768129,0.6042816,-0.51033896,0.64843696,0.46086952,0.0,0.0,0
0.29776344,-0.47728235,0.34062314,0.019626617,-0.60817796,1.0,0.0,0
-0.05281163,-0.4096846,-0.28930986,0.21924895,1.419868,0.0,1.0,0
0.9989136,-0.071695864,-1.2784152,1.7563409,1.4041467,1.0,0.0,1
-0.2030581,-0.74767333,0.15827411,-0.4694481,-0.48240766,0.0,1.0,0
0.84866714,0.46908614,-0.5379676,0.109456666,-0.29375222,0.0,1.0,0
0.84866714,0.67187935,0.0367081,0.29909787,-1.3313571,1.0,0.0,0
0.94883144,0.26629287,-0.91924286,0.7981537,-0.5452928,0.0,1.0,1
0.49809206,0.80707484,-0.15669237,0.28911677,-1.2841933,1.0,0.0,0
-0.55363315,-1.0180644,0.22458285,-0.09016566,0.17788635,1.0,0.0,0
0.34784558,0.19869514,-0.035126362,-0.43950474,1.419868,1.0,0.0,0
0.14751698,-0.34208685,-0.50481325,0.23921117,0.5866398,0.0,1.0,0
-1.7055227,-1.7616396,-1.1402719,1.0177382,1.089721,0.0,0.0,0
0.14751698,-0.5448801,0.6113838,-0.47942922,1.3884254,1.0,0.0,0
-0.7038796,-0.61247784,0.26326296,-0.26982576,1.4984744,0.0,1.0,0
0.24768129,1.0774659,-0.16774383,0.71830475,1.4827532,1.0,0.0,0
-0.55363315,-1.0180644,-0.84188265,1.7263975,0.72813135,1.0,0.0,0
0.84866714,0.33389062,0.4732406,-0.4095614,0.20932893,0.0,1.0,0
-0.55363315,0.19869514,-0.23957829,-0.36963692,0.83818036,1.0,0.0,0
-0.9542904,-1.3560531,0.16932558,-0.4694481,0.80673784,0.0,0.0,0
0.19759914,0.40148836,-0.50481325,0.48873907,-1.3627998,0.0,1.0,0
-1.3549476,-1.2208576,0.76057845,-0.50937253,-1.3627998,0.0,1.0,0
1.0489957,0.40148836,-0.5545448,-0.00033561504,-1.5828977,1.0,0.0,0
-0.90420824,-1.0856621,-0.8860885,0.309079,-0.6710631,1.0,0.0,0
-1.3048655,-1.1532599,-0.024074906,-0.5393159,-0.89116114,0.0,1.0,0
-0.35330456,-0.61247784,0.06433674,-0.09016566,0.6180824,1.0,0.0,0
0.4480099,0.67187935,0.09196538,-0.120109014,0.30365664,0.0,1.0,0
0.798585,0.6042816,0.9208246,-1.0483528,1.3412615,1.0,0.0,0
0.047352675,-0.0040981136,-0.15669237,0.16934337,1.2312125,1.0,0.0,0
0.047352675,-0.47728235,0.95397896,-1.148164,0.52375466,1.0,0.0,0
0.24768129,-0.34208685,0.5284979,-0.5792404,-0.71822697,0.0,0.0,0
-0.45346886,-1.0180644,0.8268872,-0.7888438,1.3255403,1.0,0.0,0
-1.2547833,-1.0180644,1.0092362,-0.9585228,1.1054423,1.0,0.0,0
0.047352675,0.8746726,5.7447853,-2.7451427,-0.6867844,1.0,0.0,1
0.29776344,-0.2744891,-0.7092652,0.15936224,0.5080334,1.0,0.0,0
0.49809206,0.67187935,-0.7589967,1.5267752,-0.15226066,1.0,0.0,0
1.9504745,2.091432,0.6942697,-1.0383717,-1.6929467,1.0,0.0,0
-0.8541261,-0.61247784,-0.7976768,0.9778138,0.39798436,1.0,0.0,0
-0.7539618,-0.8152711,-1.1457977,1.9060576,0.11500121,1.0,0.0,0
1.2994065,0.26629287,-0.96344864,2.6746035,-0.43524382,1.0,0.0,1
0.84866714,-0.13929361,-0.7810996,0.59853137,0.020673491,1.0,0.0,0
-1.0544547,-0.8152711,-0.38877296,0.89796484,-0.89116114,0.0,1.0,0
-1.3048655,-1.0856621,-0.6540079,0.59853137,0.2564928,1.0,0.0,0
1.8503102,1.8886389,0.020130917,-0.17001459,-0.73394823,1.0,0.0,0
0.59825635,0.53668386,0.9484532,-1.1082395,-1.0955379,1.0,0.0,0
-0.6037153,-1.0856621,-0.36667004,0.109456666,0.31937793,1.0,0.0,0
0.5481742,0.33389062,0.5892809,-0.92857945,-0.49812895,0.0,1.0,0
-0.6037153,-0.0040981136,-0.057229273,-0.15005235,-0.48240766,0.0,1.0,0
1.9504745,2.15903,0.0035537337,0.4388335,0.17788635,1.0,0.0,0
-0.9542904,-1.4236509,-0.23957829,-0.00033561504,-1.6929467,0.0,1.0,0
-1.154619,-1.2884554,3.5897512,-2.435728,1.2312125,0.0,1.0,0
-0.55363315,0.06349964,-0.95792294,2.2653778,0.83818036,0.0,0.0,0
-1.0544547,-0.74767333,-0.6816365,-0.04026008,-0.98548883,0.0,0.0,0
-0.8541261,0.06349964,-0.83083117,0.9578515,-0.5138503,0.0,1.0,0
0.39792776,1.2802591,-0.692688,0.109456666,0.9953933,1.0,0.0,0
-0.7539618,-0.8828688,0.1969542,-0.6091837,0.31937793,1.0,0.0,0
-1.2547833,-1.0180644,-0.051703546,-0.15005235,-0.23086709,1.0,0.0,0
-0.45346886,0.26629287,0.65006393,-0.8986361,0.33509922,1.0,0.0,0
0.39792776,0.40148836,-0.85845983,1.2872283,0.9010655,1.0,0.0,0
0.59825635,0.19869514,0.04775956,-0.14007124,-0.7653908,1.0,0.0,0
-0.55363315,-0.61247784,-0.94134575,0.4388335,1.419868,1.0,0.0,0
