Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Type_M,Type_H,target
0.59825635,0.06349964,0.10301684,-0.7389382,-1.158423,0.0,1.0,0
-0.55363315,-1.0180644,-0.029600633,0.28911677,0.20932893,0.0,1.0,0
-0.55363315,-0.2744891,0.2743144,-0.5792404,1.4041467,1.0,0.0,0
-2.2063441,-2.708008,-0.7921511,1.2373228,-1.6929467,0.0,0.0,0
1.2994065,0.67187935,0.28536585,-0.6091837,0.17788635,0.0,1.0,0
-0.7539618,-1.2208576,-0.52691615,0.049569968,0.97967196,1.0,0.0,0
0.097434826,1.0774659,-1.2010549,1.0876061,1.6871299,1.0,0.0,0
0.097434826,-0.47728235,-1.0905404,0.8680215,-0.6238992,0.0,0.0,0
1.5498173,1.5506501,0.46218917,-0.8387494,-0.1050968,0.0,1.0,0
-1.0544547,-1.6264441,-0.6705851,0.29909787,1.5613595,0.0,0.0,0
-0.55363315,-0.0040981136,0.10854256,-0.65908927,-0.78111213,1.0,0.0,0
1.7000637,1.8886389,-0.11801228,-0.13009013,-0.07365423,0.0,1.0,0
-0.05281163,-0.34208685,-1.0518603,1.1275306,1.0739996,1.0,0.0,0
-1.0043726,-0.8828688,-0.15669237,0.5785691,0.099279925,1.0,0.0,0
0.74850285,0.33389062,0.53402364,-1.1282017,-0.026490368,1.0,0.0,0
0.34784558,0.67187935,-0.8971399,0.98779494,0.2564928,1.0,0.0,0
0.84866714,0.46908614,2.6724803,-1.9067289,-1.6143403,1.0,0.0,0
-1.0043726,-1.2208576,0.44561198,-0.4195425,-1.6143403,1.0,0.0,0
1.7000637,1.4830524,2.3906682,-1.6472198,-0.7653908,0.0,1.0,0
-0.9542904,-1.2884554,-0.48271033,0.07951332,-0.81255466,0.0,1.0,0
0.24768129,0.94227034,-0.5379676,0.6983425,-0.85971856,1.0,0.0,0
1.800228,1.7534434,-0.571122,0.19928671,0.03639478,0.0,0.0,0
-1.455112,-1.0856621,0.26878867,-0.65908927,1.5141957,0.0,1.0,0
0.59825635,0.46908614,2.274628,-1.8668044,-1.0012101,1.0,0.0,0
-1.2547833,-0.8828688,1.2247396,-1.3777297,0.88534427,1.0,0.0,0
-0.15297593,-0.5448801,-0.7092652,0.60851246,1.0268358,1.0,0.0,0
1.5498173,1.6182479,-0.73136806,0.119437784,-0.010769081,1.0,0.0,0
0.14751698,0.26629287,-0.2561555,-0.24986352,1.750015,1.0,0.0,0
-0.90420824,-0.6800756,-1.0960661,0.3789468,0.9953933,1.0,0.0,0
1.0489957,0.6042816,0.6997955,-0.92857945,1.4984744,1.0,0.0,0
1.4496529,1.7534434,-1.1679006,1.9859066,-1.3156358,1.0,0.0,0
-1.0043726,-0.8828688,0.47876635,-0.32971245,1.6085234,1.0,0.0,0
0.6483385,0.40148836,0.11406829,-0.31973132,0.083558634,1.0,0.0,0
0.4480099,0.6042816,-0.23405257,0.31906012,-0.71822697,1.0,0.0,0
1.8503102,1.6182479,-0.74794525,0.65841806,0.17788635,1.0,0.0,0
0.047352675,0.94227034,2.0646503,-1.8069177,-1.4571275,0.0,1.0,0
2.100721,2.2266276,-0.7147909,1.1574739,-0.95404625,1.0,0.0,0
-2.2063441,-2.6404104,-1.565753,2.2254534,0.5394759,0.0,0.0,0
1.800228,1.2126614,1.0865964,-0.70899487,-0.13653937,1.0,0.0,0
0.097434826,0.94227034,1.9430842,-1.7370498,-0.3409161,1.0,0.0,0
-0.7038796,-0.4096846,0.7053212,-0.43950474,1.2154913,1.0,0.0,0
-1.3549476,-0.9504666,-1.0021287,0.75822926,0.03639478,1.0,0.0,0
-0.2030581,-0.6800756,-0.6982137,0.8480593,0.7124101,1.0,0.0,0
1.2994065,1.5506501,-0.47165886,1.4768696,2.2845387,0.0,1.0,1
-0.9542904,-1.1532599,-1.1513234,2.2953212,-1.48857,1.0,0.0,0
-0.05281163,0.19869514,-1.4994442,1.3271528,0.6023611,1.0,0.0,0
1.14916,1.0774659,0.025656646,-0.5692592,-1.6929467,1.0,0.0,0
0.59825635,0.19869514,-0.48823604,-0.030278964,0.2407715,1.0,0.0,0
-1.3048655,-1.1532599,0.04775956,0.65841806,-1.5828977,1.0,0.0,0
-0.55363315,-0.0040981136,0.1361712,-0.6191648,1.1840487,1.0,0.0,0
-1.3048655,-1.0856621,0.44561198,-0.4195425,1.6871299,0.0,1.0,0
-1.0544547,-1.4236509,-0.62637925,0.35898456,-0.29375222,1.0,0.0,0
0.097434826,-0.0040981136,-0.29483557,0.009645501,1.1683275,1.0,0.0,0
-1.5552763,-1.4912486,0.025656646,0.029607734,0.66524625,0.0,1.0,0
1.14916,1.1450636,0.025656646,0.31906012,0.31937793,1.0,0.0,0
-1.5051941,-1.1532599,-0.7755739,0.6384558,0.38226306,0.0,1.0,0
-0.45346886,0.19869514,0.44008625,-0.88865495,2.1116047,1.0,0.0,0
-1.0043726,-1.0180644,-0.60980207,-0.2299013,1.7657362,1.0,0.0,1
0.8987493,0.13109738,-0.5655962,0.22923006,-1.6929467,0.0,1.0,0
0.24768129,0.94227034,-0.52139044,0.14938113,-0.6553418,1.0,0.0,0
-0.90420824,-0.6800756,5.0264406,-2.6153882,-0.98548883,1.0,0.0,0
-0.80404395,-1.2208576,-1.4220841,2.0657554,1.7028512,1.0,0.0,1
1.1992422,0.7394771,0.6224353,-0.6091837,0.49231207,1.0,0.0,0
0.59825635,0.6042816,-0.996603,1.0776249,0.16216508,0.0,1.0,0
0.798585,0.46908614,2.6116974,-1.926691,1.1054423,0.0,1.0,0
-1.1045369,-0.8152711,0.10854256,-0.47942922,-0.6553418,1.0,0.0,0
1.7501459,1.2126614,2.2359478,-1.6472198,0.80673784,1.0,0.0,0
-0.8541261,0.06349964,-0.09038364,0.58855027,-0.13653937,1.0,0.0,0
-2.10618,-2.505215,-1.6817933,3.6128285,-0.29375222,0.0,1.0,1
-0.7539618,-0.34208685,-1.239735,0.88798374,0.30365664,0.0,1.0,0
0.19759914,1.1450636,-1.2452608,1.9459821,0.8224591,1.0,0.0,0
0.798585,0.46908614,-0.60980207,0.35898456,1.0739996,1.0,0.0,0
1.0489957,0.06349964,0.41798332,-1.0084283,1.0739996,0.0,0.0,0
1.0990779,0.33389062,-0.1787953,0.03958885,0.052116066,0.0,1.0,0
0.4480099,1.4154546,0.4290348,-0.8986361,0.63380367,0.0,1.0,0
-1.4050298,-1.4236509,1.5783862,-1.5374275,0.5394759,1.0,0.0,0
1.7501459,1.6182479,-0.82530546,0.7282859,0.88534427,1.0,0.0,0
1.4496529,1.4830524,0.76057845,-0.94854164,-0.9697676,1.0,0.0,0
1.3494886,0.46908614,2.4182968,-1.9965589,-1.3627998,1.0,0.0,0
-0.25314024,-0.0040981136,-0.8860885,1.0377005,-0.3566374,1.0,0.0,0
0.097434826,0.94227034,-0.48271033,0.77819145,-1.158423,1.0,0.0,0
-0.6037153,-0.20689136,-0.32798994,-0.18997683,0.77529526,0.0,1.0,0
-0.25314024,-0.0040981136,-0.32246423,0.309079,-0.27803096,1.0,0.0,0
0.34784558,-0.2744891,-0.6540079,0.9778138,0.9010655,0.0,1.0,0
0.29776344,0.7394771,-0.48271033,0.019626617,-1.2527508,0.0,0.0,0
0.5481742,0.80707484,0.1361712,-0.2997691,0.9010655,1.0,0.0,0
0.24768129,1.2126614,-0.94687146,1.7862842,1.309819,1.0,0.0,1
-0.503551,0.06349964,-0.9081914,0.88798374,-0.7653908,1.0,0.0,0
0.097434826,1.0774659,-1.0131803,1.347115,0.38226306,1.0,0.0,0
1.14916,0.80707484,-0.74241954,0.76821035,-0.3094735,0.0,1.0,0
0.24768129,-0.13929361,0.6832183,-1.0882773,0.5866398,1.0,0.0,1
1.0990779,0.94227034,0.38482895,-0.7888438,-1.0483739,1.0,0.0,0
-1.2547833,-1.0180644,0.40140614,-0.99844724,0.86962295,0.0,1.0,0
0.34784558,0.53668386,1.5176032,-1.8568232,-0.7653908,1.0,0.0,0
1.7000637,1.2126614,-0.76452243,1.2972095,1.5770808,1.0,0.0,1
-0.55363315,-1.0856621,1.5894376,-1.3877108,-1.6143403,0.0,1.0,0
1.7000637,1.8210411,-1.0076544,1.5267752,-1.2055868,0.0,1.0,0
1.0489957,0.8746726,-0.101435095,-0.8487305,1.4827532,1.0,0.0,0
0.84866714,0.13109738,0.44561198,-0.9185983,-1.0326527,0.0,0.0,0
-1.4050298,-0.8828688,0.71637267,-0.92857945,-0.5610141,1.0,0.0,0
0.4480099,-0.20689136,4.507022,-2.5555015,1.4670318,1.0,0.0,0
2.050639,2.15903,-0.48271033,0.7981537,0.28793535,1.0,0.0,0
-1.9058512,-1.9644328,-0.54349333,0.16934337,-1.6457828,1.0,0.0,0
-1.0043726,-0.8152711,1.2026367,-1.0882773,-0.5767354,1.0,0.0,0
-0.102893785,0.19869514,0.8158357,-0.9585228,-1.1741443,1.0,0.0,0
1.9003923,1.6858456,0.44008625,-0.9086172,0.5394759,1.0,0.0,0
1.7501459,1.0774659,0.12511975,-0.5792404,-0.010769081,0.0,1.0,0
0.047352675,-0.4096846,-1.0518603,1.6166053,0.30365664,0.0,1.0,0
0.097434826,-0.20689136,0.64453816,-0.5692592,0.19360764,1.0,0.0,0
1.7501459,1.0774659,-0.9855516,0.64843696,-0.71822697,1.0,0.0,1
0.798585,0.6042816,0.1969542,0.009645501,0.49231207,0.0,1.0,0
0.24768129,-0.47728235,-0.001971994,-0.09016566,1.7028512,0.0,1.0,0
-0.4033867,-1.0180644,-0.875037,2.0557745,-0.7653908,1.0,0.0,0
0.798585,0.80707484,-0.07933219,0.3689657,-0.26230967,1.0,0.0,0
0.4480099,0.13109738,-0.035126362,-0.18997683,0.46086952,0.0,1.0,0
-1.2047012,-1.0856621,-0.81977975,1.1874173,1.7342937,0.0,1.0,0
1.14916,0.53668386,1.2302654,-1.2180318,0.30365664,0.0,1.0,0
-0.503551,0.33389062,-1.1236948,1.676492,0.44514823,0.0,0.0,0
-1.2047012,-1.1532599,0.6003324,-1.0882773,0.41370565,0.0,1.0,0
-0.05281163,0.94227034,-0.23405257,-0.2997691,0.8539017,0.0,0.0,0
-1.6053584,-1.4912486,0.06433674,-0.110127896,0.06783735,0.0,1.0,0
-0.90420824,-1.0856621,-0.48271033,0.34900346,0.7910165,1.0,0.0,0
-0.503551,0.19869514,0.24668576,-0.55927813,-0.38807994,1.0,0.0,0
-1.3048655,-0.8828688,-0.8695113,0.98779494,0.6809675,0.0,1.0,0
0.59825635,1.0774659,-0.43297878,1.2872283,1.5770808,1.0,0.0,1
0.5481742,0.06349964,0.0035537337,-0.33969358,-1.2527508,1.0,0.0,0
-1.2547833,-0.47728235,0.1361712,-0.24986352,-1.378521,1.0,0.0,0
0.49809206,0.6042816,0.1969542,-0.5393159,0.66524625,0.0,1.0,0
-0.4033867,-0.8152711,-1.2452608,1.247304,1.3412615,0.0,1.0,0
-1.3048655,-0.5448801,0.24668576,0.27913564,1.2312125,1.0,0.0,0
-1.2547833,-0.47728235,-0.33351567,-0.060222313,-1.3470784,1.0,0.0,0
-1.0544547,-1.6264441,1.1473794,-1.4675597,0.44514823,1.0,0.0,0
0.14751698,-0.2744891,-0.28378412,0.1294189,1.0111145,0.0,1.0,0
1.3494886,0.46908614,-0.7810996,1.766322,-1.3942423,1.0,0.0,0
-1.3048655,-1.0856621,0.688744,-1.1880884,-0.63962054,1.0,0.0,0
1.0990779,0.53668386,-0.7866254,0.75822926,-1.5200126,0.0,0.0,0
-0.55363315,0.33389062,0.98160756,-1.3078618,-1.4256848,1.0,0.0,0
0.69842064,0.67187935,1.0700192,-1.4276353,1.1683275,1.0,0.0,0
0.4480099,0.53668386,-0.82530546,0.059551083,0.3665418,0.0,0.0,0
1.7501459,1.2802591,-0.2561555,-0.13009013,-1.4728488,1.0,0.0,0
-1.3549476,-1.2208576,0.0753882,-0.6491082,-1.6615041,1.0,0.0,0
1.800228,1.2126614,0.48429206,-0.9185983,-0.05793294,0.0,1.0,0
-0.65379745,-1.0180644,0.18037702,-0.43950474,1.4827532,0.0,0.0,0
-0.65379745,-0.5448801,-0.49928752,0.22923006,1.1683275,0.0,0.0,0
-1.3048655,-1.1532599,-0.7976768,0.8680215,-1.3627998,1.0,0.0,0
-1.2547833,-0.9504666,0.85451585,-1.2878996,-1.1269804,1.0,0.0,0
-0.45346886,-1.0180644,-0.46613315,-0.020297848,0.5866398,1.0,0.0,0
-0.80404395,-1.2208576,1.7165294,-1.2978808,1.3569828,1.0,0.0,0
0.14751698,-0.5448801,-0.42745304,1.1375116,-0.938325,1.0,0.0,0
-0.15297593,0.53668386,0.2743144,-0.39958027,1.2940977,1.0,0.0,0
-0.9542904,-0.6800756,2.4127712,-2.0664268,0.7910165,0.0,1.0,0
1.9504745,1.8886389,-0.6650593,0.7881726,1.3884254,1.0,0.0,0
0.74850285,0.46908614,-0.4385045,-0.14007124,-1.4728488,0.0,1.0,0
-0.65379745,0.13109738,-0.07933219,0.3689657,-1.158423,1.0,0.0,0
0.047352675,0.94227034,-0.82530546,1.2073795,-0.21514581,0.0,1.0,0
0.5481742,0.40148836,-0.60980207,1.2672662,-1.1427017,0.0,1.0,0
-1.4050298,-1.3560531,-0.3611443,0.3689657,0.8539017,1.0,0.0,0
1.0990779,0.80707484,-0.9910773,1.2772473,1.0739996,0.0,1.0,0
-0.9542904,-0.6800756,0.2908916,-0.6091837,-0.3566374,1.0,0.0,0
-0.45346886,-0.34208685,-1.1071175,0.81811595,-0.3409161,0.0,1.0,0
0.9989136,0.6042816,-0.8916142,1.3071907,1.639966,1.0,0.0,1
1.2994065,1.4830524,-0.44955596,-0.120109014,-1.158423,0.0,1.0,0
0.9989136,0.46908614,-0.4771846,0.26915452,-0.24658838,1.0,0.0,0
0.24768129,-0.20689136,1.6667979,-1.5374275,0.55519724,1.0,0.0,0
0.49809206,1.4154546,-0.8971399,0.98779494,-0.938325,1.0,0.0,0
0.69842064,0.53668386,1.0976479,-0.9685039,-0.05793294,0.0,1.0,0
-0.0027294774,0.94227034,0.52297217,-0.80880606,-1.6929467,1.0,0.0,0
1.3494886,1.6858456,-0.6761108,1.1474928,-1.3942423,0.0,1.0,0
-1.3048655,-1.2884554,0.44561198,-0.87867385,0.55519724,0.0,1.0,0
-0.6037153,-0.071695864,-0.6153278,0.23921117,0.38226306,1.0,0.0,0
1.3494886,0.26629287,0.01460519,-0.42952362,-1.0955379,1.0,0.0,0
0.097434826,1.0098681,0.8047843,-0.8986361,1.3412615,1.0,0.0,0
-0.0027294774,0.80707484,0.49534354,-0.82876825,-0.71822697,1.0,0.0,0
-0.2030581,-0.61247784,0.56165224,-0.4195425,-0.41952252,1.0,0.0,0
0.29776344,1.2126614,-0.001971994,-0.2997691,1.2469338,1.0,0.0,0
2.0005567,1.8886389,0.01460519,0.26915452,1.419868,1.0,0.0,0
0.49809206,0.53668386,2.4072454,-2.0265021,-1.4256848,1.0,0.0,0
-1.6053584,-1.4236509,-0.6705851,0.7881726,0.30365664,0.0,1.0,0
-0.55363315,0.06349964,-0.9855516,1.167455,1.3255403,1.0,0.0,0
0.84866714,0.53668386,0.7274241,-0.8387494,0.46086952,0.0,1.0,0
-0.7038796,-0.61247784,-1.1071175,1.1075683,-1.158423,0.0,1.0,0
0.34784558,-0.2744891,-0.83635694,1.1075683,0.8224591,0.0,1.0,0
0.19759914,-0.2744891,-0.6816365,0.3290412,-0.6553418,0.0,0.0,0
0.19759914,-0.2744891,0.0753882,0.38892794,-0.5138503,1.0,0.0,0
-0.05281163,0.13109738,-1.3889297,2.9540749,-0.71822697,1.0,0.0,1
1.6499816,1.7534434,-0.42192733,0.39890903,0.5080334,1.0,0.0,0
-0.503551,-0.8828688,-0.49928752,-0.110127896,-1.4099636,1.0,0.0,0
1.7000637,1.2126614,-0.5600705,1.8860954,-1.3470784,1.0,0.0,0
1.1992422,0.19869514,-0.32798994,0.5785691,0.2407715,1.0,0.0,0
0.19759914,0.94227034,1.0423906,-0.82876825,0.39798436,1.0,0.0,0
-0.45346886,0.13109738,0.86004156,-1.0383717,-1.5671765,1.0,0.0,0
0.34784558,-0.13929361,-0.9745001,1.3071907,1.1840487,1.0,0.0,0
-0.503551,0.06349964,-0.42192733,-0.25984463,-0.81255466,1.0,0.0,0
-0.9542904,-1.3560531,-0.62637925,0.59853137,-0.73394823,1.0,0.0,0
-0.102893785,-0.20689136,0.9152988,-1.148164,-0.07365423,0.0,1.0,0
0.4480099,0.46908614,0.64453816,-0.92857945,1.4513105,0.0,0.0,0
-1.0043726,-1.1532599,0.67769253,-0.7289571,-1.6929467,1.0,0.0,0
1.8503102,1.9562366,-0.15669237,0.09947555,-1.1741443,0.0,1.0,0
-2.1562622,-2.5728126,1.1031736,-1.407673,-0.21514581,0.0,1.0,0
-0.7539618,-0.20689136,0.06986247,-0.5992026,1.529917,0.0,1.0,0
-0.6037153,-0.071695864,-0.5545448,0.5186824,-1.0640953,0.0,0.0,1
-1.3048655,-1.0856621,0.749527,-1.0483528,-0.7653908,0.0,1.0,0
-1.1045369,-1.0180644,-0.40535015,0.46877685,-0.3094735,0.0,1.0,0
1.7000637,1.5506501,-0.09590937,0.20926782,-0.71822697,0.0,0.0,0
-0.05281163,-0.5448801,-0.571122,1.1973983,-0.010769081,1.0,0.0,0
1.6499816,0.8746726,-0.83083117,1.3870395,-1.0798166,1.0,0.0,0
1.14916,0.7394771,0.5008693,-0.43950474,1.1840487,1.0,0.0,0
0.047352675,0.80707484,-0.27825838,-0.09016566,1.2626551,1.0,0.0,0
0.94883144,0.8746726,-0.95792294,1.5567186,-0.7968334,1.0,0.0,0
-1.3048655,-1.0856621,-1.0960661,1.2173606,-0.92260367,1.0,0.0,0
-0.05281163,-0.5448801,0.65558964,-0.5193537,-1.4414061,1.0,0.0,0
-1.0544547,-1.7616396,0.3903547,-0.5393159,1.750015,0.0,1.0,0
2.100721,2.091432,0.37930325,-0.88865495,-1.378521,0.0,1.0,0
0.29776344,1.2126614,-0.21194966,0.47875798,1.860064,1.0,0.0,0
0.24768129,0.94227034,0.39588043,-0.7289571,-1.0012101,1.0,0.0,0
0.4480099,0.33389062,-0.52691615,0.31906012,-1.268472,0.0,1.0,0
0.29776344,-0.20689136,0.4290348,-0.6790515,1.2154913,1.0,0.0,0
2.050639,2.15903,0.16379984,-0.4195425,0.6023611,1.0,0.0,0
0.19759914,1.1450636,-0.52691615,1.1175494,1.0425571,1.0,0.0,0
-0.2030581,0.53668386,-0.1787953,0.23921117,0.0049522053,1.0,0.0,0
0.798585,0.06349964,0.85451585,-1.3677486,-1.4728488,1.0,0.0,0
1.0990779,0.6042816,-0.28378412,0.41887128,-0.7968334,0.0,1.0,0
-1.2047012,-0.8152711,0.7937328,-0.8387494,-0.4509651,0.0,1.0,0
-0.7539618,-1.1532599,1.501026,-1.5274464,-1.268472,1.0,0.0,0
-0.7539618,-0.8152711,0.0753882,-0.50937253,-1.4099636,0.0,1.0,0
0.4480099,0.19869514,-0.6816365,1.0876061,0.69668883,0.0,1.0,0
1.7000637,1.1450636,-0.35009286,0.22923006,1.1368848,1.0,0.0,0
0.94883144,-0.071695864,-0.9137171,0.8480593,1.1368848,1.0,0.0,1
-0.2030581,-0.4096846,-1.1513234,0.6384558,-1.4414061,1.0,0.0,0
-0.8541261,-0.6800756,1.4512944,-1.2479751,-0.5767354,0.0,1.0,0
-0.0027294774,-0.2744891,-0.5987506,0.76821035,-1.0798166,1.0,0.0,0
-0.7539618,-0.0040981136,-0.2616812,0.119437784,-1.3942423,1.0,0.0,0
0.24768129,1.2802591,0.75505275,-0.47942922,-0.16798195,0.0,1.0,0
0.9989136,1.0098681,-0.95792294,1.2273417,-0.84399724,0.0,1.0,0
-0.55363315,0.06349964,-0.16221811,-0.19995794,-0.8754398,1.0,0.0,0
-1.4050298,-0.9504666,-0.52691615,0.109456666,-0.81255466,0.0,1.0,0
-0.90420824,-1.3560531,-0.7092652,0.71830475,0.9482294,0.0,1.0,0
0.74850285,0.46908614,-0.6374307,1.1075683,-1.3470784,1.0,0.0,0
0.047352675,-0.6800756,0.40140614,-0.69901377,-1.158423,0.0,1.0,0
-1.5552763,-1.6940418,-0.7866254,0.82809705,-1.3470784,0.0,0.0,0
1.2493243,0.94227034,0.53402364,-0.49939144,0.77529526,0.0,1.0,0
1.7501459,1.9562366,-0.051703546,-0.54929703,0.03639478,0.0,1.0,0
0.34784558,1.5506501,0.20800567,-0.6790515,-0.120818086,1.0,0.0,0
0.39792776,1.2802591,0.4511377,-1.1681262,1.6242447,0.0,1.0,0
1.3995708,1.4830524,-0.13458946,-0.31973132,0.8539017,1.0,0.0,0
-0.45346886,-1.2208576,-0.2561555,-0.50937253,0.17788635,1.0,0.0,0
1.9504745,1.8210411,1.440243,-1.5673709,0.7910165,1.0,0.0,0
0.49809206,1.4830524,-0.16221811,-0.010316731,-0.73394823,1.0,0.0,0
-0.8541261,-0.4096846,0.16932558,-0.43950474,0.47659078,1.0,0.0,0
-0.8541261,-1.2884554,0.7329498,0.1294189,-1.6929467,1.0,0.0,0
0.6483385,0.6042816,0.3129945,-0.6091837,0.77529526,1.0,0.0,0
-0.45346886,-1.2208576,-0.72031665,0.6384558,-1.5042913,1.0,0.0,0
1.0990779,1.1450636,-0.28378412,0.45879573,1.1054423,1.0,0.0,0
-0.3032224,-0.5448801,0.3737775,-0.82876825,0.5866398,1.0,0.0,0
1.2994065,1.2802591,-1.0242317,0.7981537,-0.63962054,1.0,0.0,0
1.14916,1.1450636,-0.12353801,-0.23988241,0.2564928,0.0,1.0,0
-0.9542904,-1.7616396,-0.9745001,2.0058687,1.2469338,0.0,1.0,0
1.4496529,1.4830524,-1.3668268,1.4369452,0.44514823,0.0,1.0,0
2.100721,2.2942255,1.0810707,-1.1082395,1.3255403,1.0,0.0,0
0.24768129,-0.47728235,1.8878269,-1.4475975,-0.15226066,0.0,1.0,0
0.29776344,-0.0040981136,-0.63190496,0.94787043,1.0425571,1.0,0.0,0
1.800228,1.8886389,0.8268872,-0.6890327,-1.4414061,0.0,1.0,0
1.8503102,1.5506501,-1.0518603,1.0975872,-0.042211656,1.0,0.0,0
1.4997351,0.67187935,-0.72031665,0.16934337,0.19360764,0.0,1.0,0
0.14751698,-0.071695864,0.0035537337,-0.010316731,1.4984744,1.0,0.0,0
-0.7539618,-0.34208685,0.11959402,-0.5193537,-1.1427017,1.0,0.0,0
-2.10618,-2.437617,-0.7755739,0.75822926,-0.37235868,1.0,0.0,0
-0.0027294774,1.0098681,1.5065517,-1.1681262,-0.21514581,1.0,0.0,0
-1.0544547,-1.6264441,-1.3336724,1.2672662,0.38226306,1.0,0.0,0
0.84866714,0.06349964,6.3857694,-2.7351615,-1.5357338,1.0,0.0,0
0.14751698,1.0774659,-1.300518,2.275359,0.16216508,0.0,1.0,0
0.6483385,0.53668386,-0.6153278,1.5167941,-0.3094735,1.0,0.0,0
-0.7038796,-0.20689136,0.9042474,-1.3877108,-1.6143403,1.0,0.0,0
2.100721,2.2942255,-0.5821734,0.2491923,1.0582784,1.0,0.0,0
1.2493243,1.2802591,-0.106960826,0.48873907,-0.21514581,1.0,0.0,0
0.39792776,0.80707484,-0.5821734,-0.09016566,-0.40380123,0.0,1.0,0
0.84866714,0.40148836,0.6666411,-1.1282017,-0.6553418,1.0,0.0,0
0.19759914,0.53668386,-0.7921511,0.9279082,0.5394759,1.0,0.0,0
0.047352675,0.06349964,-0.62637925,0.26915452,-0.6867844,0.0,0.0,0
-1.0043726,-1.3560531,0.44561198,-1.058334,-0.5138503,0.0,1.0,0
-0.7038796,-0.13929361,0.31852022,-0.4095614,1.6556873,1.0,0.0,0
-0.4033867,-1.0180644,-0.93582004,1.2373228,-0.73394823,1.0,0.0,0
-0.0027294774,0.94227034,-0.85845983,0.60851246,-1.5828977,0.0,1.0,0
-1.4050298,-1.1532599,0.20247994,-0.4694481,0.083558634,1.0,0.0,0
-0.45346886,-0.9504666,-0.72584236,0.66839916,1.3884254,1.0,0.0,0
-0.80404395,-0.4096846,0.6997955,-1.5673709,-0.6238992,0.0,1.0,0
-1.0043726,-0.9504666,-0.07380646,0.17932448,0.8224591,0.0,0.0,0
1.0990779,0.46908614,0.15274839,-0.3596558,-0.120818086,1.0,0.0,0
0.6483385,0.40148836,2.357514,-1.7370498,0.83818036,1.0,0.0,0
1.6499816,1.1450636,-0.17326955,-0.44948584,1.7185724,1.0,0.0,0
-0.102893785,0.53668386,-0.9026657,0.8580404,0.80673784,1.0,0.0,0
0.24768129,1.3478569,-1.5270729,2.0757365,0.6023611,0.0,1.0,0
-0.90420824,-0.6800756,1.3297285,-1.068315,-0.26230967,1.0,0.0,0
1.7501459,1.7534434,-0.74241954,1.1574739,-0.71822697,0.0,1.0,0
0.29776344,0.26629287,-0.33351567,-0.43950474,0.66524625,0.0,0.0,0
-0.90420824,-1.4236509,1.357357,-1.6572009,1.1526061,1.0,0.0,0
0.9989136,0.6042816,0.10301684,0.5286636,1.3412615,0.0,1.0,0
1.3494886,1.2126614,-0.43297878,0.60851246,-1.5357338,1.0,0.0,0
-0.6037153,-1.0180644,-0.49376178,1.0776249,-0.7968334,1.0,0.0,0
0.19759914,1.2126614,-0.5876992,0.21924895,-1.4728488,1.0,0.0,0
-0.503551,-0.6800756,0.1969542,-0.4694481,-0.95404625,0.0,1.0,0
-0.55363315,-0.2744891,0.0367081,-0.4694481,1.2940977,0.0,0.0,0
-1.3549476,-1.3560531,-0.51033896,0.89796484,-0.73394823,1.0,0.0,0
-0.45346886,-0.0040981136,0.65006393,-0.6890327,1.2469338,0.0,0.0,0
-1.0043726,-1.5588464,-0.64848214,0.5586069,0.5080334,1.0,0.0,0
-0.4033867,0.40148836,-0.53244185,1.0876061,-0.3566374,0.0,1.0,0
0.14751698,-0.071695864,-0.16774383,0.65841806,0.27221408,0.0,0.0,0
-1.6053584,-1.6264441,0.04223383,-0.3496747,1.1211635,1.0,0.0,0
1.1992422,0.06349964,-0.106960826,-0.33969358,-0.16798195,0.0,1.0,0
-0.45346886,0.26629287,-0.49376178,0.08949443,-0.3566374,1.0,0.0,0
-0.65379745,-0.34208685,-0.28930986,-0.6391271,1.1840487,0.0,1.0,0
-0.90420824,-0.6800756,-1.0297574,1.0277194,0.66524625,0.0,1.0,0
-1.0544547,-0.6800756,0.49534354,-1.0982584,-1.2841933,1.0,0.0,0
0.6483385,0.40148836,-0.48823604,0.7482481,-1.0326527,1.0,0.0,0
-0.8541261,-1.0180644,-0.4771846,0.28911677,-0.29375222,1.0,0.0,0
-0.90420824,-1.2884554,-0.04065209,0.2491923,0.72813135,1.0,0.0,0
1.4496529,1.6858456,0.49534354,-0.9585228,-0.52957153,1.0,0.0,0
-1.2547833,-0.8152711,-1.2728894,1.7263975,-1.6929467,1.0,0.0,0
-1.0043726,-0.8828688,-1.4994442,2.9341125,1.2783765,1.0,0.0,1
1.2493243,1.2802591,-0.32246423,0.28911677,-0.8754398,1.0,0.0,0
1.2493243,0.26629287,2.3630395,-1.9666156,-0.9068824,1.0,0.0,0
0.24768129,-0.20689136,-0.85845983,0.8580404,0.52375466,1.0,0.0,0
0.19759914,-0.2744891,0.41245762,-0.9685039,0.83818036,0.0,1.0,0
-0.503551,-0.8828688,1.94861,-1.7170876,-0.18370323,1.0,0.0,0
-0.80404395,-0.20689136,0.23010857,-0.5393159,0.66524625,1.0,0.0,0
0.84866714,0.06349964,-0.7589967,1.0077572,-1.6457828,1.0,0.0,0
-0.7539618,-0.6800756,-0.44955596,0.47875798,1.7185724,1.0,0.0,0
0.74850285,0.33389062,0.2743144,-0.32971245,0.16216508,1.0,0.0,0
0.4480099,0.33389062,0.42350906,-0.6491082,-1.2999146,1.0,0.0,0
