Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Type_M,Type_H,target
0.6483385,0.67187935,0.23563431,-0.43950474,1.4827532,1.0,0.0,0
1.9003923,2.15903,1.0644935,-1.0383717,0.6180824,0.0,1.0,0
1.6499816,0.8746726,0.2908916,-0.6291459,-1.4728488,1.0,0.0,0
0.4480099,0.53668386,0.86004156,-0.97848505,1.2626551,0.0,1.0,0
-1.2547833,-0.47728235,-0.44403023,0.9678327,1.4670318,0.0,0.0,0
-0.2030581,-0.5448801,0.34062314,-0.6690704,-1.1741443,1.0,0.0,0
1.6499816,1.6858456,-1.1679006,0.9778138,0.19360764,0.0,0.0,0
-0.3032224,-0.6800756,-0.6871623,1.167455,-0.71822697,0.0,0.0,0
1.14916,0.94227034,-0.5821734,0.029607734,0.39798436,1.0,0.0,0
1.7501459,1.9562366,-0.21194966,0.39890903,0.31937793,1.0,0.0,0
-0.0027294774,-0.47728235,-0.6982137,0.0695322,0.14644378,0.0,1.0,0
0.047352675,-0.47728235,-0.50481325,0.5785691,0.86962295,0.0,0.0,0
-1.2047012,-0.9504666,0.688744,-0.98846614,-0.41952252,1.0,0.0,0
-0.05281163,-0.4096846,-1.057386,1.2772473,-1.2055868,1.0,0.0,0
0.047352675,-0.4096846,0.10854256,-0.030278964,-1.3156358,1.0,0.0,0
0.798585,-0.0040981136,1.8215182,-1.7071065,-1.4099636,1.0,0.0,0
0.84866714,0.53668386,-0.08485791,0.1294189,0.6180824,0.0,1.0,0
2.0005567,2.091432,-0.41087586,0.09947555,-0.60817796,1.0,0.0,0
-0.8541261,-0.8152711,0.5837552,-0.9585228,-1.1741443,1.0,0.0,0
-0.80404395,-0.8152711,-1.0352831,1.6665108,-1.3156358,1.0,0.0,0
-1.3549476,-1.4236509,1.4236658,-1.5274464,-0.5138503,1.0,0.0,0
-1.4050298,-1.3560531,1.8215182,-1.4575787,0.86962295,1.0,0.0,0
0.29776344,1.1450636,1.1308023,-1.3078618,0.052116066,1.0,0.0,0
2.150803,2.361823,3.8991919,-2.4856336,1.0111145,0.0,1.0,0
-0.7038796,-0.2744891,-0.035126362,0.0695322,-0.026490368,1.0,0.0,0
0.59825635,0.46908614,-0.80320257,0.27913564,0.9482294,0.0,1.0,0
-0.55363315,-0.071695864,0.2908916,-0.7988249,-0.74966955,1.0,0.0,0
1.3494886,0.80707484,0.031182373,-0.4894103,0.31937793,1.0,0.0,0
-0.65379745,0.06349964,0.053285286,0.2491923,-0.73394823,0.0,1.0,0
1.1992422,0.6042816,-0.52691615,0.0695322,1.0425571,0.0,0.0,0
-0.9542904,-0.071695864,0.52297217,-0.99844724,-0.85971856,1.0,0.0,0
-0.45346886,-0.8152711,-1.1623749,1.3570962,1.5613595,1.0,0.0,1
1.7000637,1.2802591,-0.6650593,1.0876061,-1.0798166,0.0,1.0,0
0.047352675,0.94227034,-0.5158647,0.059551083,0.6180824,1.0,0.0,0
0.6483385,-0.0040981136,-0.5600705,0.08949443,-1.5828977,1.0,0.0,0
0.49809206,0.80707484,-0.9745001,0.6284747,-0.71822697,1.0,0.0,0
0.19759914,0.67187935,-0.5876992,0.60851246,1.4355893,0.0,1.0,0
2.0005567,2.0238342,-0.8971399,1.596643,-0.73394823,0.0,1.0,0
-0.503551,-0.4096846,0.8489901,-0.98846614,-0.37235868,1.0,0.0,0
2.100721,2.2942255,0.15827411,-0.23988241,-1.2999146,1.0,0.0,0
-0.35330456,-0.9504666,-0.50481325,1.2073795,-0.5767354,0.0,1.0,0
-1.3048655,-0.8828688,-0.09590937,0.6284747,0.6023611,0.0,0.0,0
0.34784558,1.2802591,-0.6650593,0.76821035,1.1211635,1.0,0.0,0
-1.5552763,-1.4912486,-0.34456712,-0.27980688,0.8224591,0.0,1.0,0
0.19759914,-0.20689136,-0.40535015,-0.020297848,1.19977,0.0,1.0,0
-0.80404395,-0.47728235,0.031182373,-0.30975023,-1.6457828,1.0,0.0,0
0.94883144,-0.20689136,-0.6374307,0.27913564,0.5080334,1.0,0.0,0
-1.3048655,-0.9504666,0.35720032,-0.718976,-0.3566374,0.0,1.0,0
1.7501459,2.0238342,-0.2616812,0.60851246,-0.29375222,0.0,1.0,0
-1.2047012,-0.47728235,-0.6871623,0.1294189,-1.4256848,0.0,1.0,0
-0.9542904,-1.5588464,-0.9026657,1.6166053,0.083558634,0.0,0.0,0
-0.3032224,-0.61247784,-0.5932249,0.5386447,0.46086952,1.0,0.0,0
0.8987493,0.53668386,-0.86398554,0.6384558,-1.1112591,1.0,0.0,0
-0.25314024,-0.4096846,-0.84740835,0.4388335,0.72813135,0.0,0.0,0
-0.0027294774,0.94227034,-0.9137171,0.1893056,-0.18370323,1.0,0.0,0
-1.5051941,-1.4236509,1.8933527,-1.577352,-0.16798195,0.0,1.0,0
0.9989136,0.6042816,0.7716299,-1.0982584,1.7971789,0.0,0.0,0
-1.3048655,-0.5448801,-0.6153278,-0.120109014,-1.2841933,1.0,0.0,0
1.0990779,0.53668386,-0.5600705,0.13940002,-0.6553418,1.0,0.0,0
0.34784558,0.46908614,-0.5987506,-0.07020343,-1.3470784,1.0,0.0,0
-0.0027294774,0.13109738,-0.29483557,-0.3596558,-0.6553418,1.0,0.0,0
0.19759914,1.1450636,-0.4385045,-0.04026008,0.8539017,1.0,0.0,0
1.9003923,1.6858456,-0.09038364,0.6983425,0.69668883,1.0,0.0,0
-1.3549476,-1.1532599,-0.0074977223,-0.15005235,-0.95404625,1.0,0.0,0
-0.6037153,-0.9504666,-0.29483557,0.109456666,-1.48857,0.0,1.0,0
-0.55363315,-0.0040981136,0.11959402,0.5286636,-0.78111213,0.0,1.0,0
0.49809206,-0.2744891,1.0202876,-1.1880884,0.39798436,1.0,0.0,0
-2.10618,-2.3700192,-0.029600633,-0.20993906,-0.3094735,1.0,0.0,0
-1.6554406,-1.4912486,-0.39429867,-0.08018455,-1.1427017,1.0,0.0,0
0.49809206,0.7394771,0.41798332,-0.43950474,0.7910165,1.0,0.0,0
1.9003923,1.6858456,-0.51033896,0.65841806,1.419868,0.0,0.0,0
-1.6554406,-1.4912486,-0.7700482,0.7482481,-1.6457828,1.0,0.0,0
0.24768129,0.26629287,1.2247396,-1.3477863,-1.5042913,1.0,0.0,0
-0.90420824,-0.8828688,1.3297285,-1.2080507,-1.1427017,1.0,0.0,0
0.047352675,0.94227034,0.4290348,-0.07020343,-0.95404625,0.0,1.0,0
0.8987493,0.53668386,-0.96344864,0.81811595,1.4355893,0.0,1.0,0
-1.0043726,-1.0180644,0.7882071,-0.69901377,-0.78111213,0.0,1.0,0
-1.7556049,-1.8292373,-0.21194966,0.20926782,0.8539017,1.0,0.0,0
1.2493243,1.0098681,0.3516746,-0.75890046,1.3569828,1.0,0.0,0
-2.2063441,-2.5728126,-0.692688,0.2491923,-0.60817796,0.0,0.0,0
-0.55363315,-0.2744891,-0.5821734,0.3789468,1.1368848,0.0,1.0,0
-0.6037153,-0.47728235,-1.0076544,0.70832366,1.0739996,1.0,0.0,0
0.798585,0.46908614,0.7716299,-1.0483528,-1.5357338,1.0,0.0,0
-0.35330456,-0.8828688,-0.44403023,-0.43950474,-0.3251948,0.0,1.0,0
0.34784558,-0.47728235,-0.63190496,0.5286636,-0.120818086,1.0,0.0,0
0.097434826,1.1450636,0.086439654,-0.25984463,0.9639507,0.0,1.0,0
-2.2063441,-2.505215,2.0535989,-1.9067289,-0.52957153,1.0,0.0,0
-1.6053584,-1.6940418,-0.38324723,0.58855027,0.38226306,0.0,1.0,0
-1.4050298,-0.9504666,1.2965741,-1.6971254,-1.2213081,1.0,0.0,0
1.14916,0.94227034,-0.92476857,0.59853137,-0.3409161,0.0,0.0,0
-1.2047012,-0.2744891,0.71637267,-0.7888438,0.7438527,0.0,0.0,0
1.3494886,0.33389062,-0.106960826,-0.07020343,-0.5452928,1.0,0.0,0
-1.4050298,-1.1532599,1.4678717,-1.4376163,-0.07365423,1.0,0.0,0
-0.45346886,-0.4096846,-0.5545448,0.41887128,-0.40380123,1.0,0.0,0
-0.8541261,-0.61247784,-0.37219578,0.009645501,-1.2055868,1.0,0.0,0
-0.55363315,-0.9504666,-0.32246423,0.0695322,0.2564928,1.0,0.0,0
-0.55363315,0.40148836,-0.73689383,0.3789468,-1.5042913,1.0,0.0,0
-1.3048655,-0.9504666,-0.5545448,0.6384558,0.099279925,1.0,0.0,0
-1.2047012,-1.1532599,-0.7147909,0.6983425,1.309819,1.0,0.0,0
1.0990779,0.8746726,-0.83083117,0.6883614,-0.026490368,1.0,0.0,0
-1.3549476,-1.2884554,-0.94134575,1.1973983,1.6714085,0.0,1.0,0
0.59825635,0.33389062,0.0367081,-0.00033561504,-0.828276,1.0,0.0,0
-0.15297593,-0.5448801,-0.64848214,0.03958885,0.5080334,1.0,0.0,0
-0.7539618,-0.13929361,-0.39429867,0.08949443,0.77529526,1.0,0.0,0
0.59825635,0.40148836,0.7218984,-0.99844724,-1.0640953,1.0,0.0,0
-0.2030581,-0.5448801,-0.64848214,-0.020297848,1.750015,1.0,0.0,0
-0.3032224,-0.47728235,0.3129945,-0.81878716,-1.0640953,1.0,0.0,0
1.0990779,0.8746726,2.1641133,-1.8069177,-0.1050968,0.0,1.0,0
-0.7539618,-1.4236509,0.55612653,-0.6890327,0.6023611,0.0,1.0,0
0.19759914,-0.2744891,-0.09038364,-0.15005235,0.2564928,1.0,0.0,0
-0.65379745,-0.2744891,-0.9689744,0.48873907,-0.026490368,1.0,0.0,0
-1.8557692,-1.8968351,-1.2176322,2.8243203,-1.3156358,0.0,1.0,1
-0.55363315,-0.071695864,-0.07380646,-0.45946696,-0.18370323,1.0,0.0,0
0.14751698,-0.5448801,0.18037702,-0.7988249,1.0268358,1.0,0.0,0
-0.45346886,-1.1532599,1.94861,-1.4775409,-1.158423,1.0,0.0,0
-0.3032224,0.26629287,0.23563431,-0.82876825,1.1526061,1.0,0.0,0
0.49809206,1.4830524,0.34062314,-0.69901377,0.020673491,1.0,0.0,0
1.1992422,0.06349964,-0.6705851,1.2273417,0.52375466,1.0,0.0,0
1.3494886,0.33389062,-0.5158647,0.08949443,1.6242447,1.0,0.0,1
1.2994065,0.67187935,-1.4110327,2.794377,0.099279925,1.0,0.0,1
-0.9542904,-0.8152711,0.4898178,-0.23988241,-1.5042913,0.0,1.0,0
-0.80404395,-0.071695864,1.0258135,-1.2180318,-1.3627998,1.0,0.0,0
0.94883144,-0.13929361,1.0202876,-1.2479751,0.28793535,0.0,0.0,0
-0.55363315,-0.9504666,-0.12353801,-0.020297848,0.099279925,0.0,1.0,0
1.4997351,1.4830524,-1.5602273,3.1237538,0.22505021,0.0,1.0,1
0.34784558,0.6042816,-0.39429867,0.17932448,0.06783735,0.0,1.0,0
1.7000637,1.0774659,-0.23405257,0.27913564,-0.78111213,1.0,0.0,0
-0.25314024,0.53668386,0.3350974,-0.75890046,-0.63962054,0.0,0.0,0
0.84866714,0.6042816,-0.74241954,0.6384558,1.5613595,1.0,0.0,1
1.2493243,0.19869514,0.24668576,-0.44948584,0.7910165,1.0,0.0,0
0.69842064,0.7394771,1.2081624,-1.4575787,-0.3094735,0.0,1.0,0
-1.4050298,-0.9504666,0.12511975,-0.69901377,-0.37235868,1.0,0.0,0
1.0489957,0.53668386,1.3628829,-1.4276353,-0.95404625,1.0,0.0,0
1.0990779,0.94227034,0.4732406,-0.45946696,-0.5924567,0.0,0.0,0
-0.65379745,-0.13929361,0.0367081,0.08949443,0.020673491,1.0,0.0,0
-1.805687,-1.7616396,0.25773722,-0.44948584,-1.6929467,0.0,0.0,0
2.050639,2.2266276,-0.7866254,0.9578515,-1.158423,0.0,0.0,0
0.74850285,0.40148836,2.3354108,-1.9765967,0.2564928,1.0,0.0,0
-1.9559335,-2.2348237,-0.72031665,0.27913564,0.41370565,1.0,0.0,0
0.097434826,-0.20689136,-0.31141275,0.3789468,0.0049522053,0.0,0.0,0
0.798585,-0.071695864,-0.64295644,1.3570962,-0.19942452,0.0,0.0,0
0.14751698,-0.13929361,0.4290348,0.07951332,0.7910165,0.0,1.0,0
1.6499816,1.4154546,0.8489901,-0.99844724,-0.43524382,0.0,1.0,0
0.798585,0.40148836,0.83793867,-0.98846614,-1.0640953,0.0,1.0,0
1.7501459,1.5506501,-0.74794525,0.8580404,1.3412615,1.0,0.0,0
-0.7038796,-0.8152711,0.14722265,-0.09016566,-1.1269804,0.0,0.0,0
-1.2047012,-0.6800756,-0.6982137,0.019626617,-0.89116114,0.0,0.0,0
0.14751698,1.1450636,-0.5932249,0.76821035,-0.73394823,0.0,0.0,0
0.9989136,0.8746726,-0.16774383,-0.010316731,-1.2999146,1.0,0.0,0
-0.0027294774,0.94227034,1.7938896,-1.6671821,-1.6615041,0.0,1.0,0
-0.6037153,-0.34208685,-0.94687146,0.46877685,0.6180824,1.0,0.0,0
-0.7539618,-0.47728235,0.27984014,-0.6091837,-0.010769081,1.0,0.0,0
-0.45346886,0.06349964,-0.60980207,0.28911677,-0.18370323,0.0,0.0,0
1.2493243,0.26629287,-0.48823604,1.3570962,1.3569828,0.0,1.0,0
1.14916,1.1450636,0.8931959,-1.2479751,0.5866398,1.0,0.0,0
0.34784558,-0.13929361,-1.1568491,1.4369452,0.9953933,1.0,0.0,0
-0.45346886,-0.9504666,-1.5436502,1.776303,0.69668883,1.0,0.0,0
-1.2047012,-1.0856621,-0.73136806,1.5167941,-0.3409161,1.0,0.0,0
-2.0060155,-2.3024216,0.4898178,-0.31973132,0.20932893,0.0,1.0,0
-1.0043726,-1.2884554,1.8657241,-1.5673709,-1.6929467,1.0,0.0,0
-0.0027294774,-0.2744891,0.4345605,-1.1282017,-0.85971856,1.0,0.0,0
0.4480099,0.33389062,0.14169693,-0.4095614,-0.41952252,1.0,0.0,0
-0.55363315,-0.8828688,-1.0131803,1.0676439,1.2154913,1.0,0.0,0
1.800228,1.5506501,0.87661874,-0.86869276,-0.120818086,0.0,1.0,0
-0.0027294774,0.94227034,0.35720032,-0.13009013,1.2154913,1.0,0.0,0
0.24768129,0.26629287,0.89872164,-0.6890327,-0.5767354,1.0,0.0,0
0.798585,0.6042816,-0.8529341,1.1175494,0.38226306,1.0,0.0,0
0.29776344,-0.4096846,0.83793867,-1.1980696,-1.1269804,0.0,0.0,0
0.69842064,0.80707484,-1.018706,1.0576627,-1.1112591,1.0,0.0,0
1.5498173,0.80707484,-0.5766477,0.009645501,1.750015,1.0,0.0,0
1.0990779,0.6042816,-0.09590937,-0.4095614,-0.73394823,0.0,0.0,0
0.49809206,1.1450636,0.7218984,-0.86869276,0.66524625,1.0,0.0,0
0.14751698,0.94227034,0.025656646,0.15936224,-0.16798195,1.0,0.0,0
0.39792776,1.6182479,1.501026,-1.487522,0.44514823,0.0,1.0,0
-1.2547833,-0.74767333,-0.3777215,-0.2299013,1.4041467,0.0,0.0,0
1.14916,0.80707484,-0.47165886,0.3789468,0.06783735,0.0,1.0,0
0.59825635,0.67187935,0.7218984,-0.69901377,1.4513105,1.0,0.0,0
1.8503102,2.0238342,1.501026,-1.5673709,1.5928022,1.0,0.0,0
-1.154619,-0.61247784,-0.5766477,-0.120109014,0.9010655,1.0,0.0,0
1.7000637,1.2802591,-0.8971399,0.15936224,-1.158423,1.0,0.0,1
0.19759914,-0.20689136,-1.2452608,1.0177382,1.1211635,1.0,0.0,0
-0.8541261,-1.0180644,-0.5821734,0.6184936,0.63380367,0.0,1.0,0
-1.0544547,-0.071695864,-0.37219578,0.4987202,1.1840487,1.0,0.0,0
-1.2547833,-0.5448801,1.462346,-1.2579563,1.6871299,0.0,1.0,0
0.94883144,0.26629287,-0.11801228,-0.5892215,0.7438527,1.0,0.0,0
1.800228,1.4154546,0.48429206,-0.74891937,-1.5828977,0.0,1.0,0
-1.7055227,-1.7616396,-0.571122,0.27913564,0.75957394,1.0,0.0,0
0.798585,0.80707484,-0.7976768,0.6783803,-0.19942452,0.0,0.0,0
-1.154619,-0.74767333,-0.04617782,0.82809705,-0.37235868,0.0,1.0,0
0.047352675,0.94227034,-0.3998244,-0.42952362,-0.98548883,1.0,0.0,0
-2.2063441,-2.708008,-0.9745001,0.99777603,-1.4728488,1.0,0.0,0
0.9989136,0.40148836,-0.33351567,0.049569968,-1.3156358,0.0,1.0,0
1.2994065,0.19869514,-0.33351567,0.03958885,-0.042211656,1.0,0.0,0
1.7501459,2.0238342,-1.2010549,1.9459821,-0.5767354,1.0,0.0,0
-1.1045369,-1.8968351,-0.4606074,-0.04026008,1.4355893,0.0,1.0,0
0.39792776,0.46908614,2.1254332,-1.7570121,-1.1269804,0.0,1.0,0
0.49809206,0.19869514,0.4290348,-0.54929703,0.28793535,1.0,0.0,0
-1.0544547,-1.0180644,-0.49928752,0.07951332,0.77529526,0.0,1.0,0
1.4496529,1.6182479,0.11959402,-0.5193537,0.66524625,1.0,0.0,0
-0.15297593,-0.5448801,0.5837552,-0.9185983,0.46086952,1.0,0.0,0
-0.6037153,-0.20689136,0.2743144,-0.4694481,0.6495249,0.0,1.0,0
-1.3048655,-1.0856621,-0.814254,0.9678327,1.0425571,1.0,0.0,0
1.1992422,1.2802591,0.21353139,-1.0084283,-1.0012101,1.0,0.0,0
0.9989136,0.80707484,-0.5821734,0.48873907,-1.4571275,1.0,0.0,0
0.39792776,0.40148836,0.6997955,-0.37961805,0.5709185,1.0,0.0,0
1.9003923,1.8210411,-0.43297878,-0.17999572,1.2626551,1.0,0.0,0
0.6483385,0.67187935,-0.7147909,1.2672662,0.83818036,0.0,1.0,0
-1.4050298,-0.9504666,-0.29483557,0.65841806,-0.15226066,0.0,0.0,0
-1.2547833,-1.0180644,0.95397896,-1.317843,0.44514823,1.0,0.0,0
0.047352675,-0.20689136,-1.057386,1.7263975,-0.938325,0.0,1.0,0
0.49809206,0.8746726,-1.0905404,1.0876061,-0.74966955,1.0,0.0,0
1.800228,1.2126614,-0.5932249,0.2491923,0.66524625,0.0,1.0,0
1.1992422,0.06349964,0.09196538,-0.70899487,0.38226306,1.0,0.0,0
-0.80404395,-0.9504666,-0.34456712,0.39890903,0.2564928,1.0,0.0,0
0.047352675,0.94227034,-0.60427636,0.08949443,-0.23086709,1.0,0.0,0
-0.05281163,0.80707484,0.21905713,-0.44948584,0.8539017,0.0,1.0,0
-0.90420824,-1.6264441,-0.2616812,-0.27980688,1.1054423,1.0,0.0,0
-0.8541261,-0.61247784,0.5892809,-0.97848505,0.27221408,0.0,0.0,0
0.24768129,-0.0040981136,-0.101435095,0.5087013,-0.3409161,1.0,0.0,0
-1.8557692,-1.8968351,0.53954935,-0.8387494,-1.268472,1.0,0.0,0
-0.90420824,-0.74767333,0.9374018,-1.1880884,-0.41952252,1.0,0.0,0
-0.80404395,-0.0040981136,0.08091392,-0.26982576,-0.07365423,1.0,0.0,0
-1.2047012,-1.0180644,-0.5987506,1.257285,-1.2841933,0.0,1.0,0
-1.2047012,-0.47728235,0.3903547,-0.49939144,-1.598619,1.0,0.0,0
1.0990779,1.0098681,1.1308023,-0.87867385,1.0111145,1.0,0.0,0
-0.0027294774,-0.20689136,0.25773722,-0.21992017,-0.07365423,1.0,0.0,0
-0.15297593,-0.4096846,0.6113838,-1.0184095,-0.23086709,1.0,0.0,0
1.14916,0.8746726,0.41245762,-0.5892215,0.33509922,1.0,0.0,0
0.14751698,0.26629287,1.1197507,-1.407673,-1.5828977,1.0,0.0,0
-1.5051941,-1.4236509,0.5284979,-0.8387494,0.6180824,1.0,0.0,0
0.19759914,0.80707484,-0.27825838,0.5286636,1.1368848,0.0,0.0,0
-1.2547833,-1.0856621,-0.753471,0.42885238,-1.2999146,0.0,1.0,0
-0.4033867,-0.74767333,0.26878867,0.14938113,0.66524625,1.0,0.0,0
-0.102893785,-0.4096846,3.959975,-2.4057846,1.4670318,1.0,0.0,0
-0.7539618,-1.3560531,-0.43297878,1.1874173,0.77529526,0.0,1.0,0
1.0990779,0.6042816,-1.3115696,1.337134,-0.78111213,0.0,1.0,0
-0.0027294774,-0.2744891,-0.07380646,0.6384558,0.66524625,1.0,0.0,0
-1.154619,-1.2884554,-0.38877296,0.87800264,1.1840487,0.0,1.0,0
-0.55363315,-0.9504666,0.46218917,-0.8986361,1.1368848,0.0,0.0,0
0.19759914,0.8746726,0.37930325,-0.4894103,0.099279925,1.0,0.0,0
0.94883144,0.6042816,-1.2728894,0.7981537,0.2564928,1.0,0.0,0
-1.7556049,-1.8292373,0.14722265,-0.27980688,0.88534427,1.0,0.0,0
-0.15297593,-0.74767333,0.06433674,-0.45946696,-0.40380123,0.0,1.0,0
-1.154619,-0.6800756,-0.5876992,0.17932448,-1.4414061,0.0,1.0,0
1.6499816,0.94227034,-0.23405257,0.59853137,1.9858342,1.0,0.0,1
-1.5552763,-1.3560531,-0.6816365,0.6883614,-0.042211656,0.0,0.0,0
2.100721,2.2942255,-0.3169385,0.13940002,-1.1898656,1.0,0.0,0
0.39792776,1.7534434,-0.64848214,0.99777603,0.14644378,1.0,0.0,0
0.047352675,-0.20689136,-0.7147909,0.82809705,0.16216508,1.0,0.0,0
-1.0043726,-1.2208576,-0.27825838,0.03958885,-1.5200126,1.0,0.0,0
0.24768129,1.0774659,0.20800567,-0.3496747,-1.6300616,0.0,1.0,0
-1.455112,-1.4912486,-0.73689383,2.0358121,0.39798436,1.0,0.0,0
-0.05281163,-0.4096846,-1.2010549,1.3870395,-1.1741443,1.0,0.0,0
-0.3032224,-0.74767333,-0.48823604,0.049569968,0.9482294,1.0,0.0,0
0.14751698,1.0774659,-0.13458946,0.48873907,-0.60817796,1.0,0.0,0
-0.503551,-0.61247784,0.2908916,-0.49939144,1.4513105,1.0,0.0,0
-0.90420824,-1.6264441,-1.2231579,1.5666996,-1.6929467,0.0,0.0,0
0.14751698,1.0774659,0.9374018,-1.0483528,-1.268472,1.0,0.0,0
-1.455112,-1.0856621,-0.6540079,0.19928671,0.9010655,0.0,1.0,0
0.49809206,0.8746726,-0.37219578,-0.4694481,-0.5452928,1.0,0.0,0
-1.2547833,-0.8152711,-0.035126362,0.14938113,1.8129002,1.0,0.0,0
-0.8541261,-1.4236509,1.2523682,-1.3477863,0.5866398,1.0,0.0,0
-1.2547833,-0.74767333,-0.82530546,0.738267,1.2469338,1.0,0.0,0
-0.3032224,-0.8828688,-0.07933219,-0.10014678,-0.27803096,1.0,0.0,0
-1.3048655,-0.9504666,-1.1900035,1.9060576,0.16216508,1.0,0.0,0
-1.3048655,-1.0856621,0.23563431,-0.27980688,-0.6238992,1.0,0.0,0
0.74850285,0.40148836,0.14169693,0.38892794,0.5394759,1.0,0.0,0
1.14916,0.06349964,0.8213615,-0.9585228,0.11500121,0.0,0.0,0
0.29776344,-0.34208685,0.058811013,0.019626617,-0.18370323,0.0,1.0,0
0.097434826,0.06349964,0.44008625,-0.86869276,-1.0955379,0.0,1.0,0
1.3995708,1.5506501,-0.31141275,0.71830475,1.8129002,0.0,0.0,0
1.0990779,0.94227034,-0.7866254,1.2972095,-1.4256848,1.0,0.0,0
-0.45346886,0.26629287,-0.18984674,0.60851246,1.0739996,1.0,0.0,0
-0.25314024,0.46908614,0.2743144,-0.6491082,-1.6143403,1.0,0.0,0
-0.102893785,0.7394771,1.5507575,-1.5074842,1.0425571,1.0,0.0,0
0.4480099,0.94227034,2.9487667,-1.8568232,-0.042211656,1.0,0.0,0
-1.1045369,-1.4912486,0.18590276,-0.20993906,-1.1741443,1.0,0.0,0
-1.7055227,-1.7616396,-0.101435095,-0.14007124,1.0268358,1.0,0.0,0
-0.35330456,-0.6800756,-0.64848214,0.7282859,-1.2999146,1.0,0.0,0
-0.55363315,0.13109738,0.63348675,-0.88865495,0.7910165,1.0,0.0,0
0.49809206,1.0774659,-1.3170953,1.4968319,-1.5514551,0.0,1.0,0
-1.2547833,-1.0856621,0.35720032,-0.18997683,-0.026490368,1.0,0.0,0
0.29776344,1.0098681,-0.6650593,-0.14007124,-1.2055868,1.0,0.0,0
0.24768129,1.0098681,-0.93582004,1.6066241,-1.5828977,0.0,1.0,0
0.69842064,0.67187935,-0.38324723,0.059551083,-0.3409161,1.0,0.0,0
0.097434826,1.2126614,-0.7147909,1.1375116,1.2783765,1.0,0.0,0
-0.6037153,-0.0040981136,-0.01302345,-0.010316731,1.2940977,1.0,0.0,0
-0.25314024,-0.47728235,-1.1402719,1.4070019,0.6180824,1.0,0.0,0
0.4480099,1.2126614,1.6778493,-1.5474087,-1.2999146,0.0,1.0,0
0.8987493,0.67187935,1.6557463,-1.6372387,-1.2213081,0.0,1.0,0
-0.6037153,-1.0180644,-0.7976768,0.4388335,-1.1741443,1.0,0.0,0
-1.455112,-1.4236509,-0.23957829,0.46877685,-0.3094735,1.0,0.0,0
-0.90420824,-1.5588464,-0.2008982,-0.17001459,-0.3251948,1.0,0.0,0
0.097434826,1.1450636,0.55612653,-0.9185983,1.309819,1.0,0.0,0
0.29776344,1.2802591,-0.92476857,2.0058687,1.639966,1.0,0.0,1
1.14916,1.0098681,0.14169693,-0.43950474,-1.0483739,1.0,0.0,0
0.34784558,0.13109738,-1.3999811,2.4849625,0.8224591,1.0,0.0,0
-1.455112,-1.1532599,-0.23957829,0.5785691,1.2940977,1.0,0.0,0
0.39792776,0.53668386,-0.4385045,1.3770584,-1.0483739,1.0,0.0,0
1.2493243,1.0098681,-0.32246423,0.109456666,1.6871299,0.0,1.0,0
-0.35330456,-1.0856621,0.01460519,-0.24986352,1.4984744,0.0,1.0,1
0.4480099,0.33389062,0.3295717,0.049569968,-0.7968334,1.0,0.0,0
-0.9542904,-0.071695864,0.49534354,-0.74891937,-0.98548883,1.0,0.0,0
-0.4033867,-0.8152711,0.8876702,-0.6491082,1.2154913,0.0,1.0,0
0.14751698,0.67187935,0.40693188,-0.5293348,0.5394759,1.0,0.0,0
0.24768129,-0.47728235,-0.91924286,0.87800264,1.6242447,1.0,0.0,0
-0.7539618,-0.34208685,0.04775956,0.44881463,0.38226306,1.0,0.0,0
2.0005567,2.2942255,-0.83083117,0.5785691,0.2407715,0.0,1.0,0
1.1992422,0.67187935,0.22458285,-0.3496747,-0.6867844,0.0,1.0,0
-1.0043726,-1.5588464,0.4511377,-0.50937253,1.3569828,0.0,1.0,0
-1.2047012,-0.34208685,0.053285286,-0.50937253,-0.6238992,1.0,0.0,0
-1.2547833,-1.0180644,-1.1015918,1.7363787,0.55519724,1.0,0.0,0
1.1992422,1.2126614,-0.17326955,0.568588,0.0049522053,1.0,0.0,0
1.7501459,2.0238342,0.04223383,0.029607734,-0.5452928,1.0,0.0,0
0.34784558,0.46908614,-1.2452608,0.23921117,1.419868,1.0,0.0,0
-2.2564263,-2.775606,-0.11801228,0.40889016,1.3569828,0.0,1.0,0
-1.3549476,-1.0856621,-0.60427636,0.568588,-1.4571275,1.0,0.0,0
-1.3048655,-1.2884554,1.1584309,-1.407673,-1.5671765,1.0,0.0,0
-2.2564263,-2.708008,0.0367081,-0.4095614,0.9639507,1.0,0.0,0
0.097434826,0.8746726,-0.26720694,-0.26982576,-0.08937551,0.0,1.0,0
1.0489957,1.0098681,1.0368649,-1.2280129,-0.9068824,1.0,0.0,0
0.14751698,-0.5448801,-0.70373946,0.47875798,1.4513105,1.0,0.0,0
0.34784558,0.67187935,-0.571122,0.48873907,0.17788635,1.0,0.0,0
-1.3048655,-0.5448801,0.87661874,-1.058334,0.17788635,1.0,0.0,0
-1.455112,-1.2884554,-0.18432102,-0.2299013,1.6085234,0.0,1.0,0
0.59825635,0.53668386,1.075545,-0.86869276,-0.6867844,0.0,1.0,0
-0.8541261,-1.0180644,-0.6816365,1.2672662,0.6809675,1.0,0.0,0
-0.55363315,-0.8828688,-0.5600705,1.167455,-0.6867844,1.0,0.0,0
1.0489957,0.46908614,-0.996603,0.9279082,-1.0483739,1.0,0.0,1
