Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Type_M,Type_H,target
-1.4050298,-0.8828688,-0.7810996,-0.18997683,-0.3094735,0.0,1.0,0
-0.55363315,-1.0180644,-0.6871623,1.3970207,-1.598619,0.0,0.0,0
0.5481742,1.0774659,-0.28378412,0.33902234,-1.6143403,1.0,0.0,0
-0.503551,-0.9504666,1.075545,-0.75890046,0.83818036,1.0,0.0,0
1.0489957,1.0098681,-0.34456712,0.5386447,0.052116066,1.0,0.0,0
-1.3549476,-1.0856621,0.6942697,-1.1082395,-1.4256848,0.0,1.0,0
0.24768129,-0.20689136,0.22458285,0.27913564,1.3884254,1.0,0.0,0
-1.0043726,-1.3560531,-0.106960826,-0.04026008,-0.89116114,0.0,0.0,0
-1.4050298,-1.2884554,-0.5158647,-0.15005235,0.88534427,1.0,0.0,0
-1.5552763,-1.2884554,-1.0076544,0.17932448,0.30365664,0.0,1.0,0
0.69842064,0.19869514,-0.9137171,0.75822926,1.0739996,1.0,0.0,0
-1.6053584,-1.4236509,0.9871333,-1.4775409,0.63380367,1.0,0.0,0
-0.7038796,-0.47728235,-0.01302345,-0.23988241,1.0582784,1.0,0.0,0
-1.2547833,-0.9504666,-0.23405257,0.38892794,-0.26230967,1.0,0.0,0
-0.45346886,0.26629287,-0.48271033,-0.030278964,0.6809675,1.0,0.0,0
1.2994065,0.53668386,-0.29483557,-0.3596558,0.8224591,1.0,0.0,0
-0.25314024,0.53668386,-0.9137171,0.82809705,0.72813135,1.0,0.0,0
-1.6554406,-1.4236509,0.21905713,-0.65908927,-0.9068824,0.0,0.0,0
0.5481742,0.33389062,-0.6153278,0.40889016,-0.07365423,1.0,0.0,0
0.19759914,0.7394771,2.617223,-1.9865777,1.3727041,1.0,0.0,0
1.7501459,1.6182479,-1.1015918,0.44881463,-0.49812895,1.0,0.0,0
0.39792776,0.33389062,-1.1568491,1.8960764,1.2940977,0.0,1.0,0
-0.6037153,-0.071695864,-0.29483557,0.029607734,0.28793535,1.0,0.0,0
0.24768129,1.0098681,0.6721668,-0.4095614,0.03639478,1.0,0.0,0
1.5998994,0.94227034,-1.0408088,1.3770584,-1.5671765,1.0,0.0,1
0.14751698,-0.34208685,-1.2121065,2.2154722,0.5394759,0.0,1.0,0
-1.0544547,-0.6800756,-0.4606074,0.64843696,-0.8754398,1.0,0.0,0
-0.65379745,-0.6800756,0.14169693,-0.4894103,0.69668883,1.0,0.0,0
-0.102893785,0.19869514,-0.08485791,-0.5792404,1.3884254,1.0,0.0,0
0.4480099,1.3478569,-0.54349333,0.3789468,1.6085234,1.0,0.0,0
0.49809206,0.26629287,-0.15116665,0.48873907,-0.3409161,0.0,0.0,0
0.34784558,-0.34208685,0.2908916,-1.0982584,-1.4256848,1.0,0.0,0
-0.65379745,-0.071695864,0.63348675,-1.0882773,1.3727041,0.0,1.0,0
-0.45346886,-1.2208576,-0.49376178,0.60851246,0.06783735,0.0,0.0,0
-1.2047012,-0.9504666,1.1308023,-1.148164,-1.0326527,1.0,0.0,0
-1.1045369,-1.1532599,-0.34456712,0.47875798,0.97967196,1.0,0.0,0
-1.2547833,-1.2208576,0.13064548,-0.17999572,-1.4571275,1.0,0.0,0
-1.2047012,-0.9504666,-1.1789521,2.2354345,1.0268358,1.0,0.0,0
-0.102893785,0.13109738,-0.7092652,0.9678327,0.83818036,0.0,0.0,0
0.69842064,0.33389062,-0.6540079,0.3789468,1.1683275,0.0,0.0,0
-0.55363315,0.06349964,0.34614888,-0.17999572,-0.78111213,1.0,0.0,0
-1.6554406,-1.6264441,-0.3611443,0.16934337,0.63380367,1.0,0.0,0
1.2493243,1.0098681,0.63901246,-0.76888156,0.5394759,0.0,0.0,0
-1.2047012,-0.8828688,0.06986247,0.22923006,-1.268472,1.0,0.0,0
0.24768129,1.2802591,-0.5987506,0.93788934,-1.1112591,1.0,0.0,0
1.8503102,1.6182479,-0.07933219,0.38892794,1.2626551,1.0,0.0,0
-0.80404395,-1.0180644,-0.7810996,0.70832366,0.22505021,0.0,0.0,0
0.49809206,0.33389062,-1.6099588,2.1356232,-0.48240766,1.0,0.0,0
0.84866714,0.6042816,0.53402364,-0.86869276,-1.0326527,1.0,0.0,0
0.49809206,0.6042816,-0.2616812,-0.32971245,1.4355893,1.0,0.0,0
-1.7556049,-1.8968351,-0.32246423,-0.17999572,0.8224591,1.0,0.0,0
0.34784558,1.0774659,-1.057386,2.2454157,-1.1269804,0.0,1.0,0
0.4480099,1.4154546,-0.3611443,0.23921117,0.9953933,1.0,0.0,0
-1.1045369,-0.20689136,-1.0960661,0.9179271,1.5770808,1.0,0.0,0
-1.1045369,-1.4912486,-0.70373946,0.82809705,-1.268472,1.0,0.0,0
1.4997351,0.80707484,1.1915853,-0.9585228,1.529917,1.0,0.0,0
-0.503551,-0.74767333,-0.15669237,-0.4095614,-1.4414061,1.0,0.0,0
-0.15297593,-0.5448801,-0.39429867,0.9578515,0.38226306,0.0,0.0,0
-1.2547833,-0.8152711,-0.34456712,-0.10014678,0.30365664,1.0,0.0,0
-0.8541261,-1.3560531,-0.29483557,0.22923006,-0.3409161,1.0,0.0,0
0.5481742,1.6182479,-0.60427636,-0.20993906,0.2564928,1.0,0.0,0
1.14916,0.94227034,-0.33351567,0.5586069,-0.7653908,0.0,1.0,0
-0.503551,-0.34208685,1.7773124,-1.6671821,-0.5452928,1.0,0.0,0
0.69842064,0.46908614,-0.38324723,0.64843696,-0.1050968,0.0,1.0,0
0.29776344,0.13109738,-0.27825838,0.77819145,-1.3627998,1.0,0.0,0
-0.90420824,-1.6264441,-0.94687146,1.1774361,-1.6143403,1.0,0.0,0
-2.0060155,-2.2348237,-0.6816365,0.41887128,-0.9697676,1.0,0.0,0
0.34784558,0.40148836,0.63348675,-0.5792404,-0.29375222,1.0,0.0,0
-1.455112,-1.2208576,1.3849857,-0.9685039,0.31937793,0.0,0.0,0
0.9989136,0.6042816,-0.24510403,-0.14007124,-0.8754398,1.0,0.0,0
-0.6037153,-0.8152711,-0.09038364,0.4388335,-0.828276,1.0,0.0,0
-2.2564263,-2.775606,-0.8805627,1.2373228,1.4827532,0.0,1.0,0
-1.3048655,-0.9504666,-0.5158647,0.8081348,-0.3094735,1.0,0.0,0
0.097434826,1.0098681,-0.062755,-0.38959914,0.27221408,1.0,0.0,0
1.2493243,1.2802591,-0.76452243,0.48873907,1.4984744,1.0,0.0,0
0.69842064,0.46908614,2.4846056,-1.8168988,-1.3942423,1.0,0.0,0
0.29776344,-0.0040981136,-1.2507865,1.2872283,-0.23086709,1.0,0.0,0
-0.2030581,-0.61247784,-0.5766477,0.83807814,0.55519724,0.0,1.0,0
0.34784558,0.13109738,-0.9689744,2.5248868,1.5770808,0.0,0.0,1
1.14916,1.2126614,1.8767755,-1.6971254,0.2564928,0.0,1.0,0
1.7000637,1.2126614,-0.81977975,0.26915452,1.4041467,0.0,1.0,0
0.69842064,0.80707484,1.0368649,-1.3477863,-1.0169314,0.0,1.0,0
0.5481742,0.46908614,6.0597515,-2.775086,-0.120818086,0.0,1.0,1
0.4480099,-0.0040981136,-0.6816365,0.65841806,1.4670318,0.0,1.0,0
-0.05281163,-0.0040981136,-0.7589967,0.46877685,1.5141957,1.0,0.0,0
0.19759914,0.06349964,-0.30588704,-0.19995794,1.419868,0.0,0.0,0
-0.05281163,-0.13929361,-0.34456712,0.76821035,0.06783735,1.0,0.0,0
0.29776344,1.1450636,-0.1787953,0.54862577,-0.52957153,1.0,0.0,0
0.49809206,0.6042816,0.08091392,-0.7289571,-0.7653908,0.0,1.0,0
0.798585,0.46908614,1.3905114,-1.6172764,-0.41952252,0.0,1.0,0
-0.102893785,-0.61247784,0.40140614,-0.45946696,1.529917,1.0,0.0,0
-0.8541261,-0.6800756,-1.1071175,1.8761142,-1.1427017,1.0,0.0,0
-2.10618,-2.3700192,0.15827411,-0.4894103,0.052116066,1.0,0.0,0
0.047352675,-0.5448801,-1.1789521,1.5866619,-0.828276,1.0,0.0,0
-1.3048655,-1.1532599,-0.52691615,0.39890903,-1.4099636,0.0,1.0,0
0.84866714,0.40148836,-1.3060437,1.9659443,-1.0326527,1.0,0.0,0
0.69842064,0.6042816,-0.692688,-0.120109014,0.8539017,1.0,0.0,0
-0.8541261,-0.4096846,0.0367081,-0.38959914,-0.21514581,1.0,0.0,0
0.14751698,-0.5448801,-0.27273268,0.7881726,0.86962295,0.0,1.0,0
-0.503551,-0.13929361,3.8715632,-2.4057846,0.5709185,0.0,1.0,0
0.34784558,0.40148836,-0.106960826,0.58855027,0.6023611,1.0,0.0,0
-0.55363315,0.33389062,-0.60980207,-0.010316731,-1.3942423,0.0,0.0,0
-0.0027294774,-0.6800756,0.45666343,-0.81878716,-0.07365423,0.0,0.0,0
0.9989136,0.40148836,-1.0021287,1.3071907,1.3569828,1.0,0.0,0
0.39792776,1.5506501,1.7607353,-1.3677486,0.5709185,1.0,0.0,0
1.800228,1.7534434,0.36825177,-0.6391271,1.19977,1.0,0.0,0
0.34784558,-0.2744891,0.009079462,-0.5393159,0.3665418,1.0,0.0,0
-0.35330456,-0.0040981136,-0.91924286,0.47875798,1.7814575,0.0,0.0,0
-0.65379745,-0.5448801,-0.7147909,0.5586069,-0.95404625,0.0,1.0,0
0.59825635,-0.071695864,-0.8695113,1.2373228,-1.48857,1.0,0.0,0
-1.0544547,-0.8152711,0.78268135,-0.82876825,-0.21514581,1.0,0.0,0
-0.15297593,-0.5448801,-1.3115696,1.5467374,-0.3251948,0.0,0.0,0
0.59825635,1.6182479,-0.8916142,1.8960764,-0.19942452,1.0,0.0,0
1.2994065,1.0774659,0.20247994,-0.5293348,1.1683275,1.0,0.0,0
-1.6554406,-1.4912486,-0.9081914,1.1375116,0.0049522053,0.0,1.0,0
-0.45346886,0.26629287,-0.94134575,1.4469262,-0.05793294,0.0,0.0,0
0.8987493,-0.2744891,-0.571122,0.89796484,1.6714085,0.0,1.0,0
0.19759914,-0.34208685,0.04223383,1.0676439,0.3665418,0.0,0.0,0
2.100721,2.2942255,-0.7092652,1.4768696,-1.0012101,0.0,1.0,0
1.14916,0.06349964,0.13064548,-0.21992017,-1.2055868,0.0,1.0,0
-0.9542904,-1.5588464,-0.83635694,0.029607734,0.020673491,1.0,0.0,0
-0.65379745,0.06349964,-0.5876992,1.4569074,-0.6553418,1.0,0.0,0
-1.154619,-0.8152711,-0.83635694,0.5586069,1.2940977,0.0,1.0,0
-0.45346886,0.40148836,-0.49928752,0.31906012,-0.43524382,0.0,1.0,0
-0.102893785,0.13109738,2.0535989,-1.6472198,0.9167868,1.0,0.0,0
0.8987493,0.6042816,-0.49928752,-0.3496747,-1.1741443,1.0,0.0,0
-1.2547833,-0.74767333,-0.44403023,0.8480593,1.3412615,1.0,0.0,0
-1.5552763,-1.6940418,6.5294385,-3.0645382,-1.4099636,1.0,0.0,1
-1.0043726,-0.8828688,0.41245762,-0.92857945,-0.026490368,0.0,1.0,0
1.5498173,0.80707484,-0.27825838,0.44881463,-1.268472,0.0,1.0,0
1.2994065,0.33389062,0.3129945,-0.718976,1.3412615,1.0,0.0,0
1.0990779,1.0098681,1.7883638,-1.4276353,-0.3566374,0.0,1.0,0
1.3995708,1.4830524,-0.5876992,0.99777603,1.7028512,1.0,0.0,0
0.047352675,-0.34208685,0.6666411,-0.7289571,-0.7968334,1.0,0.0,0
-1.2547833,-0.9504666,-0.8805627,1.347115,1.3255403,1.0,0.0,0
0.097434826,1.0774659,1.5894376,-1.2978808,-1.3470784,1.0,0.0,0
0.84866714,-0.071695864,-1.2286836,0.89796484,1.2469338,1.0,0.0,1
-1.2547833,-0.4096846,-1.0076544,1.0077572,0.46086952,1.0,0.0,0
0.49809206,1.0098681,0.10854256,-0.81878716,1.3727041,1.0,0.0,0
0.14751698,-0.5448801,0.26326296,-0.8587116,-1.0169314,1.0,0.0,0
-1.7556049,-1.7616396,-1.3668268,1.247304,-0.71822697,1.0,0.0,0
1.2994065,0.26629287,-0.14011519,0.26915452,-0.5138503,1.0,0.0,0
0.34784558,0.53668386,0.31852022,-0.94854164,-1.0955379,1.0,0.0,0
-0.2030581,-0.61247784,4.015232,-2.4656713,-0.4509651,1.0,0.0,0
-1.5051941,-1.6264441,-0.14564092,0.23921117,0.2564928,1.0,0.0,0
-0.9542904,-1.6264441,2.269102,-1.9666156,1.4827532,1.0,0.0,0
0.19759914,-0.071695864,-0.23957829,-0.81878716,0.72813135,1.0,0.0,0
1.2994065,0.33389062,-0.08485791,-0.6291459,1.5141957,0.0,1.0,0
-0.90420824,-0.9504666,-0.5876992,-0.0502412,-1.5828977,1.0,0.0,0
-0.503551,-0.6800756,-0.571122,0.38892794,-1.378521,0.0,0.0,0
0.49809206,1.5506501,-0.6374307,0.34900346,0.44514823,1.0,0.0,0
-0.9542904,-1.5588464,0.688744,-1.2379941,0.5866398,1.0,0.0,0
1.2994065,1.5506501,0.08091392,0.19928671,-0.78111213,1.0,0.0,0
0.047352675,-0.4096846,3.3245163,-2.2061625,-1.1741443,1.0,0.0,0
-1.6053584,-1.3560531,0.749527,-1.0283906,-0.9697676,1.0,0.0,0
0.4480099,0.46908614,0.38482895,-1.1282017,-1.0798166,0.0,0.0,0
2.0005567,2.091432,0.6003324,-0.42952362,0.17788635,1.0,0.0,0
0.49809206,1.4830524,-1.5215472,1.8960764,-0.7968334,1.0,0.0,0
0.097434826,0.06349964,-0.3611443,0.39890903,1.419868,0.0,1.0,0
-0.3032224,-0.9504666,0.009079462,-0.09016566,0.020673491,0.0,1.0,0
-0.2030581,-0.4096846,0.5727037,-0.70899487,0.5866398,1.0,0.0,0
1.9003923,2.15903,-0.18432102,0.6883614,0.72813135,0.0,0.0,0
0.24768129,1.2802591,1.8546726,-1.7869555,-0.120818086,0.0,1.0,0
0.24768129,0.19869514,-1.1236948,1.7064353,-1.2370294,1.0,0.0,0
-0.7038796,-1.2208576,-0.82530546,1.1375116,0.9482294,1.0,0.0,0
1.2493243,0.13109738,0.25773722,-0.7788627,-0.6867844,1.0,0.0,0
0.94883144,0.6042816,-0.8860885,1.4768696,-0.13653937,1.0,0.0,0
-0.102893785,0.7394771,3.3410933,-2.2261245,1.2940977,1.0,0.0,0
-0.4033867,-1.0856621,-0.875037,0.2491923,-0.84399724,0.0,1.0,0
-0.90420824,-0.8152711,-0.38324723,0.3290412,-0.73394823,0.0,0.0,0
-0.25314024,-0.4096846,-0.82530546,1.8761142,1.3727041,1.0,0.0,1
-0.55363315,0.13109738,-1.1513234,0.89796484,0.20932893,0.0,1.0,0
0.29776344,-0.20689136,2.1806905,-1.7170876,-1.4571275,0.0,1.0,0
-0.25314024,-0.47728235,-0.18432102,0.14938113,-0.48240766,0.0,1.0,0
-0.55363315,-0.13929361,2.252525,-1.8268799,-0.042211656,0.0,1.0,0
1.1992422,0.7394771,-0.5932249,0.44881463,1.3727041,0.0,1.0,0
0.19759914,1.2126614,0.0753882,-0.6890327,1.5928022,0.0,1.0,1
0.798585,0.40148836,2.1254332,-1.6372387,1.1526061,0.0,1.0,0
0.39792776,0.33389062,0.86556727,-1.0283906,0.8539017,0.0,1.0,0
1.2994065,1.1450636,-0.60427636,1.167455,-1.1898656,0.0,1.0,0
1.2493243,0.13109738,0.13064548,-0.5193537,0.66524625,1.0,0.0,0
1.9504745,2.091432,-1.2673637,2.28534,0.3508205,1.0,0.0,0
-0.4033867,-1.0856621,-0.41087586,-0.49939144,1.4670318,1.0,0.0,0
-1.6053584,-1.3560531,-0.81977975,1.4369452,-1.4256848,1.0,0.0,0
0.69842064,0.33389062,0.1748513,-0.6091837,1.5770808,1.0,0.0,0
0.34784558,0.46908614,-0.5379676,0.31906012,-0.92260367,1.0,0.0,0
-0.503551,0.06349964,2.838252,-2.0265021,0.46086952,0.0,0.0,0
-0.9542904,-1.3560531,0.9097731,-0.9086172,-0.73394823,1.0,0.0,0
-1.0043726,-1.3560531,-0.5876992,-0.08018455,-0.3251948,1.0,0.0,0
0.34784558,0.46908614,-0.1787953,0.60851246,1.5928022,1.0,0.0,0
-1.0043726,-1.2208576,-0.44403023,0.20926782,0.6023611,1.0,0.0,0
-1.6053584,-1.3560531,-0.23405257,0.16934337,1.9386704,1.0,0.0,0
1.0990779,1.0098681,0.42350906,-0.5992026,-1.3942423,1.0,0.0,0
-0.7539618,-0.8828688,-0.49376178,0.38892794,-1.2527508,0.0,0.0,0
0.9989136,0.53668386,2.2580507,-2.0265021,-0.6553418,1.0,0.0,0
-1.2547833,-0.5448801,-0.62637925,0.47875798,-1.3156358,1.0,0.0,0
0.69842064,0.67187935,-1.1347462,1.3271528,0.77529526,1.0,0.0,0
0.34784558,0.26629287,-0.6816365,2.1755478,1.5928022,1.0,0.0,1
-1.1045369,-0.4096846,-0.24510403,-0.3496747,0.38226306,0.0,1.0,0
0.4480099,0.46908614,-0.9800258,1.1574739,1.639966,0.0,1.0,0
-0.55363315,-0.20689136,-0.73136806,0.8580404,0.83818036,0.0,0.0,0
-1.3048655,-1.3560531,-0.86398554,0.6184936,1.2626551,1.0,0.0,0
0.59825635,1.1450636,-0.42192733,0.82809705,1.5141957,1.0,0.0,0
0.94883144,0.46908614,-0.37219578,0.6983425,-0.5452928,0.0,1.0,0
-0.9542904,-1.2884554,0.42350906,-0.718976,-0.6710631,1.0,0.0,0
-0.0027294774,-0.61247784,-0.41087586,0.059551083,-1.5514551,1.0,0.0,0
-0.3032224,-0.61247784,-1.8365136,2.6446602,-0.6553418,1.0,0.0,0
1.6499816,0.94227034,0.8434644,-1.2080507,-0.828276,0.0,0.0,0
0.34784558,0.46908614,-0.6153278,0.33902234,-1.2841933,0.0,0.0,0
1.9003923,2.091432,-0.80320257,0.5386447,-1.1269804,1.0,0.0,0
0.74850285,0.26629287,-0.8916142,1.5267752,0.020673491,0.0,1.0,0
-0.15297593,0.80707484,-1.0352831,1.2073795,1.0739996,1.0,0.0,0
-0.25314024,0.6042816,-0.23957829,-0.15005235,0.8539017,1.0,0.0,0
-1.0544547,-1.6264441,-0.32246423,-0.19995794,-1.0640953,1.0,0.0,0
0.24768129,-0.071695864,-0.40535015,1.3171717,1.0111145,0.0,1.0,0
0.5481742,0.8746726,3.6892142,-2.3359168,-1.0169314,0.0,0.0,0
0.5481742,0.40148836,0.39588043,-0.47942922,-0.5924567,1.0,0.0,0
0.29776344,1.3478569,0.7218984,-1.058334,0.41370565,1.0,0.0,0
-0.6037153,-0.74767333,-0.8860885,0.66839916,1.5141957,1.0,0.0,0
-0.8541261,-1.4236509,-0.20642392,0.19928671,-0.07365423,1.0,0.0,0
-1.9559335,-1.9644328,-0.3003613,-0.39958027,0.9639507,0.0,1.0,0
-0.15297593,-0.5448801,-1.1789521,2.4749813,-0.5767354,1.0,0.0,0
-1.455112,-1.4912486,-0.47165886,1.0576627,-0.21514581,1.0,0.0,0
-0.503551,-0.8828688,-0.72584236,0.8480593,-1.2999146,0.0,0.0,0
-0.55363315,0.19869514,0.06433674,-0.47942922,-0.9068824,0.0,1.0,0
-1.4050298,-1.2884554,-1.1015918,2.125642,1.5613595,0.0,1.0,1
0.34784558,0.53668386,0.37930325,-0.0502412,1.4827532,1.0,0.0,0
0.34784558,0.6042816,-0.024074906,-0.28978798,0.083558634,1.0,0.0,0
0.69842064,0.46908614,0.24668576,-0.7788627,-1.4256848,1.0,0.0,0
-0.55363315,-0.0040981136,0.51744646,-0.87867385,-0.49812895,1.0,0.0,0
-0.3032224,-0.8828688,-0.875037,1.6665108,-0.08937551,1.0,0.0,0
-0.35330456,-0.61247784,-0.8529341,0.5586069,-1.158423,0.0,1.0,0
-0.45346886,-0.071695864,-0.53244185,0.029607734,-1.6929467,0.0,0.0,0
0.19759914,-0.13929361,-1.2452608,2.3053024,0.6023611,1.0,0.0,0
-0.35330456,0.6042816,0.71637267,-0.75890046,-1.6143403,1.0,0.0,0
-0.0027294774,-0.2744891,-0.34456712,-0.18997683,-1.48857,0.0,1.0,0
0.19759914,-0.071695864,-0.6871623,-0.81878716,1.3255403,0.0,1.0,0
0.39792776,-0.34208685,-0.32246423,0.44881463,-0.92260367,0.0,1.0,0
1.7501459,1.6182479,-1.4110327,3.053886,-0.21514581,1.0,0.0,1
0.49809206,0.40148836,-0.95792294,1.0576627,-0.026490368,0.0,0.0,0
0.34784558,0.7394771,4.628588,-2.5654826,0.42942694,1.0,0.0,0
0.24768129,1.0774659,-0.51033896,0.5386447,1.5141957,1.0,0.0,0
2.100721,2.2942255,-0.3556186,0.019626617,-0.15226066,1.0,0.0,0
-0.7038796,-0.34208685,-1.1844778,1.2173606,0.30365664,1.0,0.0,0
1.2994065,0.26629287,1.1252766,-1.3677486,1.309819,1.0,0.0,0
0.94883144,0.33389062,0.27984014,0.029607734,0.3508205,0.0,1.0,0
-0.9542904,-0.9504666,0.06433674,0.27913564,-1.6929467,0.0,1.0,0
-0.15297593,-0.47728235,-0.6761108,1.4569074,0.3665418,1.0,0.0,0
-1.3048655,-1.1532599,-0.27273268,0.25917342,0.88534427,1.0,0.0,0
-0.7038796,-1.0856621,1.318677,-1.1781074,0.83818036,0.0,1.0,0
-0.90420824,-1.0856621,0.76610416,-0.5393159,-0.41952252,0.0,0.0,0
0.24768129,-0.071695864,-0.53244185,0.82809705,0.22505021,1.0,0.0,0
0.4480099,0.40148836,0.9374018,-1.0782962,0.7910165,0.0,1.0,0
-1.3549476,-1.0856621,-0.26720694,0.64843696,-1.2370294,1.0,0.0,0
0.74850285,0.19869514,-0.6871623,0.15936224,-1.2527508,1.0,0.0,0
0.59825635,-0.13929361,0.9374018,-1.2978808,0.6809675,0.0,0.0,0
0.798585,0.53668386,0.1361712,-0.5892215,0.66524625,1.0,0.0,0
-1.2047012,-0.9504666,-0.42192733,0.66839916,-0.3566374,0.0,0.0,0
1.3494886,0.7394771,1.053442,-1.1880884,0.42942694,1.0,0.0,0
1.9504745,1.8210411,0.34614888,-0.6091837,0.9010655,1.0,0.0,0
-0.45346886,-0.8152711,1.0258135,-1.3378052,1.0111145,0.0,1.0,0
-0.6037153,0.13109738,-0.19537248,0.09947555,-0.89116114,1.0,0.0,0
0.34784558,1.5506501,-0.6705851,0.89796484,-0.60817796,1.0,0.0,0
-0.0027294774,1.0098681,-0.46613315,0.16934337,0.3508205,1.0,0.0,0
2.100721,2.2942255,1.1086993,-1.6272576,-0.3409161,1.0,0.0,0
-1.3549476,-1.2884554,0.9374018,-0.93856055,1.3884254,0.0,1.0,0
0.4480099,1.2802591,-0.32798994,0.08949443,-1.2527508,0.0,1.0,0
0.4480099,0.33389062,1.9596615,-1.8069177,1.2626551,1.0,0.0,0
0.4480099,0.33389062,-0.15116665,0.119437784,-0.92260367,0.0,0.0,0
-0.102893785,0.7394771,-1.322621,2.4150946,0.9010655,1.0,0.0,0
-1.1045369,-1.5588464,-0.8087283,-0.19995794,-1.2370294,1.0,0.0,0
1.5998994,1.0098681,-1.1236948,1.8162276,-1.6615041,0.0,1.0,1
1.3995708,0.6042816,0.931876,-1.0184095,-1.0326527,1.0,0.0,0
1.8503102,1.8886389,0.48429206,-0.82876825,-1.0640953,1.0,0.0,0
-0.15297593,-0.5448801,0.18037702,-0.718976,0.5394759,0.0,0.0,0
0.34784558,0.40148836,-0.28378412,-0.08018455,1.2783765,0.0,1.0,0
0.24768129,-0.071695864,-0.64295644,0.7881726,0.099279925,1.0,0.0,0
0.49809206,0.6042816,2.048073,-1.8069177,-1.1112591,0.0,1.0,0
1.14916,0.6042816,-0.09038364,0.31906012,1.6085234,0.0,1.0,0
2.0005567,2.15903,-0.32246423,0.25917342,1.6556873,1.0,0.0,0
-0.65379745,-0.071695864,-0.4164016,-0.19995794,-0.52957153,1.0,0.0,0
0.047352675,0.40148836,-0.9137171,0.5386447,0.17788635,1.0,0.0,0
0.74850285,0.53668386,-0.21747538,0.09947555,0.16216508,1.0,0.0,0
0.6483385,0.67187935,0.01460519,-0.6391271,-0.43524382,1.0,0.0,0
-0.8541261,-1.3560531,-1.6431131,2.19551,-0.15226066,1.0,0.0,0
-2.2063441,-2.5728126,-0.6374307,0.2491923,-0.78111213,1.0,0.0,0
0.798585,0.26629287,0.3295717,0.16934337,0.1307225,1.0,0.0,0
0.6483385,0.67187935,0.56165224,-0.69901377,0.5866398,0.0,1.0,0
-0.6037153,0.06349964,0.627961,-0.9685039,0.17788635,1.0,0.0,0
1.1992422,1.2802591,-0.5545448,-0.33969358,1.639966,0.0,1.0,0
-0.15297593,0.7394771,0.3516746,-0.8587116,0.52375466,1.0,0.0,0
-0.35330456,-0.8152711,0.6003324,-1.1581451,1.2626551,0.0,1.0,0
1.0489957,0.80707484,-0.47165886,0.6783803,-1.6929467,1.0,0.0,0
-0.7038796,-1.0856621,-0.81977975,0.23921117,0.9639507,0.0,1.0,0
0.4480099,0.26629287,-0.9081914,0.46877685,-0.3251948,0.0,1.0,0
0.047352675,0.13109738,-0.60980207,0.19928671,1.5456383,0.0,1.0,0
0.74850285,0.33389062,1.0921222,-1.068315,0.099279925,0.0,1.0,0
-0.0027294774,-0.47728235,2.3906682,-1.7969365,1.0582784,1.0,0.0,0
-1.4050298,-1.4236509,-0.2561555,-0.16003348,0.6023611,1.0,0.0,0
1.0489957,0.6042816,0.65558964,-0.9685039,1.2312125,1.0,0.0,0
1.8503102,1.6858456,-0.7866254,0.568588,1.2469338,1.0,0.0,0
-0.4033867,-0.8152711,0.36272606,-0.88865495,1.1526061,1.0,0.0,0
0.34784558,0.46908614,-0.49376178,0.33902234,-0.43524382,1.0,0.0,0
-0.503551,0.19869514,-0.5655962,0.77819145,-0.13653937,1.0,0.0,0
-0.3032224,-0.61247784,2.3077822,-1.7869555,-0.828276,1.0,0.0,0
0.5481742,0.33389062,0.04223383,-0.4195425,-0.41952252,0.0,1.0,0
-0.90420824,-0.74767333,-0.72584236,-0.120109014,-1.378521,0.0,1.0,0
0.94883144,0.40148836,0.18590276,-0.33969358,-1.4571275,1.0,0.0,0
1.4997351,0.80707484,-0.112486556,-0.19995794,0.49231207,0.0,1.0,0
1.9003923,1.7534434,0.79925853,-1.068315,0.9325081,0.0,1.0,0
-1.4050298,-0.9504666,-0.6982137,0.9778138,-1.5042913,1.0,0.0,0
-0.6037153,-0.13929361,-0.17326955,-0.36963692,-0.60817796,1.0,0.0,0
0.5481742,0.8746726,2.0425475,-1.7270688,-1.0955379,0.0,1.0,0
-0.90420824,-0.74767333,-1.1236948,0.4987202,-0.6553418,1.0,0.0,0
-1.7055227,-1.3560531,2.4238226,-1.7669932,1.5770808,1.0,0.0,0
-0.35330456,-0.9504666,-0.22852685,-0.0502412,-0.95404625,0.0,0.0,0
0.29776344,0.06349964,0.64453816,-0.7289571,-1.0012101,1.0,0.0,0
0.5481742,1.5506501,-0.29483557,-0.50937253,0.22505021,1.0,0.0,0
-1.6554406,-1.7616396,-0.035126362,-0.74891937,1.1683275,0.0,1.0,0
0.59825635,0.6042816,-0.6982137,1.0077572,0.52375466,1.0,0.0,0
1.5498173,1.8886389,-0.41087586,0.40889016,0.020673491,1.0,0.0,0
-1.2547833,-1.0180644,-0.9081914,1.5567186,0.31937793,1.0,0.0,0
1.7501459,1.8210411,-0.8087283,0.9279082,-0.40380123,1.0,0.0,0
-0.3032224,-0.5448801,-0.27825838,0.22923006,0.099279925,1.0,0.0,0
1.4997351,1.5506501,2.169639,-1.8069177,0.38226306,1.0,0.0,0
-0.15297593,0.53668386,-0.74241954,0.75822926,1.3255403,0.0,1.0,0
1.6499816,1.6858456,0.74400127,-0.7289571,-0.49812895,0.0,1.0,0
0.798585,0.26629287,-0.48271033,0.568588,0.88534427,0.0,1.0,0
0.19759914,1.0098681,-0.2616812,0.45879573,0.6495249,1.0,0.0,0
