Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Type_M,Type_H,target
0.14751698,-0.2744891,0.46771488,-0.7389382,1.0582784,1.0,0.0,0
-2.2564263,-2.708008,-1.1789521,1.0776249,-1.4099636,0.0,1.0,0
1.0489957,0.94227034,-0.6650593,-0.37961805,-0.95404625,0.0,1.0,0
0.097434826,-0.6800756,0.567178,-0.87867385,-1.1112591,0.0,1.0,0
-0.55363315,-1.2208576,-1.1679006,0.9179271,-1.5200126,0.0,1.0,0
-0.35330456,-0.47728235,-0.09038364,-0.20993906,1.5141957,0.0,1.0,0
1.0489957,0.8746726,-0.34456712,0.35898456,1.3884254,1.0,0.0,0
0.19759914,0.80707484,-0.571122,1.676492,1.0268358,1.0,0.0,0
-0.80404395,-0.74767333,1.3407799,-1.6072954,-1.3156358,0.0,0.0,0
0.14751698,-0.4096846,0.9152988,-1.058334,1.2940977,1.0,0.0,0
1.3494886,1.4830524,-0.5545448,0.2491923,0.88534427,0.0,1.0,0
-1.3048655,-1.0180644,-0.94134575,1.3171717,-1.0169314,1.0,0.0,0
-0.55363315,-0.0040981136,-0.106960826,-0.43950474,-0.938325,0.0,1.0,0
-1.6053584,-1.4236509,0.7937328,-0.81878716,-0.49812895,0.0,1.0,0
-1.7055227,-1.5588464,0.09196538,-0.2299013,0.03639478,1.0,0.0,0
-0.503551,-0.9504666,0.6721668,-0.7788627,-0.026490368,1.0,0.0,0
-0.25314024,-0.5448801,-0.8087283,0.7282859,-1.378521,1.0,0.0,0
-0.15297593,-0.5448801,-0.3390414,-0.120109014,1.4355893,1.0,0.0,0
-1.0544547,-1.8292373,-0.6595336,0.77819145,0.9953933,0.0,1.0,0
-0.15297593,0.19869514,-0.60980207,0.76821035,-1.1427017,0.0,1.0,0
1.14916,0.06349964,-1.2065806,1.2672662,0.41370565,1.0,0.0,1
1.800228,1.2802591,0.4290348,-0.39958027,-0.19942452,0.0,1.0,0
-0.90420824,-1.1532599,2.8272007,-2.076408,-0.27803096,1.0,0.0,0
-0.55363315,-0.8828688,1.2855226,-1.1581451,1.089721,0.0,1.0,0
-0.102893785,-0.4096846,-0.571122,1.1574739,0.7910165,1.0,0.0,0
1.9504745,2.15903,-0.8087283,0.64843696,-1.5514551,1.0,0.0,0
0.9989136,0.26629287,-1.808885,1.5567186,-0.4509651,0.0,1.0,1
0.19759914,-0.071695864,-0.14564092,-0.13009013,-0.49812895,0.0,0.0,0
1.7000637,1.5506501,0.6832183,-0.6091837,-0.4666864,1.0,0.0,0
-1.3549476,-0.9504666,-0.5987506,0.19928671,0.020673491,0.0,0.0,0
0.24768129,1.3478569,0.10301684,-0.32971245,0.083558634,1.0,0.0,0
-2.2564263,-2.6404104,1.5618091,-1.5673709,0.88534427,0.0,1.0,0
2.100721,2.361823,1.1031736,-1.1880884,-0.43524382,0.0,1.0,0
-1.0544547,-1.5588464,-1.0297574,1.0676439,-1.48857,1.0,0.0,0
1.2994065,0.13109738,0.506395,-0.8986361,-0.120818086,0.0,1.0,0
-1.0544547,-0.13929361,0.8489901,-1.0084283,-1.1427017,0.0,1.0,0
0.39792776,0.53668386,-0.40535015,0.5186824,1.2626551,0.0,0.0,0
-0.80404395,-0.34208685,-1.0076544,1.0077572,0.27221408,1.0,0.0,0
0.047352675,-0.20689136,-0.9800258,0.907946,-1.3313571,1.0,0.0,0
0.097434826,0.19869514,-0.50481325,0.009645501,1.5928022,0.0,1.0,0
1.14916,0.94227034,-0.53244185,0.40889016,-0.89116114,0.0,0.0,0
1.0489957,0.6042816,-0.48271033,0.2491923,1.419868,0.0,0.0,0
-0.35330456,-1.0180644,-0.72031665,0.47875798,-0.26230967,1.0,0.0,0
-1.0544547,-0.74767333,-0.8087283,0.059551083,-0.98548883,1.0,0.0,0
-0.102893785,-0.34208685,-0.24510403,-0.04026008,-1.5357338,1.0,0.0,0
0.24768129,-0.0040981136,-0.6871623,0.34900346,-0.15226066,0.0,1.0,0
-0.9542904,-0.5448801,-0.4385045,0.5785691,-0.43524382,0.0,1.0,0
1.7000637,1.0774659,-0.5158647,0.99777603,0.86962295,0.0,1.0,0
-1.3048655,-0.6800756,0.16932558,-0.20993906,0.72813135,1.0,0.0,0
-1.3048655,-0.47728235,-0.96344864,1.2373228,-0.49812895,0.0,0.0,0
0.34784558,0.53668386,-0.112486556,0.38892794,-0.828276,1.0,0.0,0
-1.3549476,-1.3560531,-0.11801228,-0.39958027,-0.7653908,1.0,0.0,0
0.9989136,0.8746726,0.15274839,0.109456666,-1.2841933,1.0,0.0,0
0.4480099,1.4154546,-0.996603,1.167455,0.6023611,1.0,0.0,0
0.39792776,1.6182479,1.5783862,-1.6172764,0.30365664,1.0,0.0,0
1.14916,1.1450636,-1.0960661,0.6284747,1.3569828,0.0,1.0,0
1.5998994,0.8746726,-0.8087283,1.2872283,-1.5042913,1.0,0.0,0
1.7501459,1.8886389,1.8657241,-1.7669932,-0.18370323,1.0,0.0,0
0.097434826,0.8746726,-0.28930986,-0.30975023,-0.5767354,1.0,0.0,0
1.3494886,0.40148836,-0.21194966,0.8680215,-1.6300616,1.0,0.0,0
0.59825635,1.0098681,-0.22852685,0.94787043,-1.6457828,0.0,1.0,0
-0.25314024,-0.5448801,0.8324129,-1.0782962,0.0049522053,1.0,0.0,0
0.9989136,-0.071695864,-0.83635694,1.1375116,1.1840487,1.0,0.0,0
0.84866714,0.46908614,0.48429206,-0.86869276,-0.4666864,0.0,1.0,0
1.4997351,0.80707484,0.56165224,-0.7389382,-0.7025057,1.0,0.0,0
-0.90420824,-0.5448801,2.1143818,-1.7370498,0.38226306,1.0,0.0,0
0.4480099,0.67187935,3.8439348,-2.4157658,0.75957394,1.0,0.0,0
-0.05281163,0.8746726,-0.024074906,-0.18997683,0.8224591,1.0,0.0,0
0.24768129,-0.34208685,-1.2121065,0.98779494,-0.7653908,0.0,1.0,0
0.24768129,1.2126614,0.53402364,-0.55927813,-1.6615041,0.0,1.0,0
-1.3549476,-0.6800756,0.09196538,-0.0502412,0.9482294,0.0,1.0,0
-0.15297593,-0.47728235,0.19142848,-0.4195425,-1.598619,1.0,0.0,0
-0.8541261,-0.0040981136,1.7607353,-1.6072954,0.099279925,1.0,0.0,0
-1.3549476,-1.0180644,-0.106960826,0.23921117,0.9953933,0.0,1.0,0
1.800228,1.6858456,-1.3999811,2.2354345,-0.1050968,1.0,0.0,0
0.69842064,0.40148836,0.14169693,-0.38959914,0.03639478,0.0,1.0,0
-1.2547833,-0.2744891,-1.2563123,1.0676439,-1.6929467,1.0,0.0,0
-2.3565907,-2.9108014,-0.36667004,-0.15005235,1.2783765,0.0,1.0,0
1.800228,1.3478569,1.5894376,-1.6671821,-0.07365423,1.0,0.0,0
1.7000637,1.8210411,0.20247994,0.98779494,-1.2527508,0.0,1.0,0
1.7000637,1.0098681,0.11406829,-0.3596558,0.099279925,0.0,1.0,0
0.69842064,0.40148836,-0.52139044,0.38892794,1.6085234,1.0,0.0,0
0.29776344,-0.13929361,0.8213615,-1.1381829,0.42942694,1.0,0.0,0
-1.2547833,-1.3560531,-0.60427636,0.44881463,1.1054423,0.0,1.0,0
0.9989136,-0.13929361,-1.4331355,1.7263975,0.6180824,0.0,0.0,1
-0.9542904,-0.071695864,0.567178,-0.9585228,-0.78111213,1.0,0.0,0
-0.3032224,0.46908614,-0.2616812,0.568588,1.750015,0.0,1.0,0
0.34784558,1.5506501,-0.60427636,0.71830475,0.3665418,0.0,1.0,0
-1.154619,-1.2208576,-0.93582004,1.337134,0.8539017,0.0,1.0,0
-0.45346886,0.19869514,-1.6928447,1.8960764,-0.41952252,0.0,1.0,0
0.4480099,0.33389062,0.89872164,-1.068315,-1.1898656,0.0,1.0,0
-0.7539618,-0.071695864,-0.3169385,0.20926782,-1.4571275,1.0,0.0,0
-0.15297593,0.6042816,0.44561198,-0.27980688,1.4984744,0.0,1.0,0
0.29776344,1.3478569,-0.60427636,0.26915452,0.3508205,1.0,0.0,0
0.49809206,0.6042816,1.4899745,-1.4276353,1.3255403,1.0,0.0,0
-0.65379745,0.06349964,-0.18432102,1.0676439,-0.85971856,0.0,1.0,0
1.2994065,0.7394771,-0.106960826,0.29909787,-0.3094735,0.0,1.0,0
1.7501459,1.3478569,-0.95792294,1.4469262,-1.2213081,1.0,0.0,1
-1.4050298,-1.1532599,0.8489901,-1.1980696,1.2626551,1.0,0.0,0
0.9989136,0.33389062,0.15274839,-0.38959914,0.2564928,1.0,0.0,0
1.9003923,2.091432,-1.565753,1.8661331,1.6556873,1.0,0.0,1
0.69842064,0.26629287,0.21905713,-0.30975023,0.39798436,1.0,0.0,0
0.59825635,0.6042816,-0.6374307,0.5186824,-0.6238992,0.0,1.0,0
-1.3048655,-1.4236509,-0.82530546,0.76821035,0.75957394,1.0,0.0,0
-0.65379745,-0.20689136,-0.8087283,0.568588,-0.13653937,1.0,0.0,0
-1.2547833,-0.8152711,0.26326296,-0.50937253,0.9167868,1.0,0.0,0
1.4997351,0.80707484,-0.4606074,0.39890903,0.5394759,1.0,0.0,0
1.0990779,0.94227034,-0.16221811,0.48873907,-1.1741443,1.0,0.0,0
0.24768129,0.94227034,2.9432411,-2.1163323,-0.5138503,0.0,1.0,0
1.4496529,1.4830524,-0.16221811,0.13940002,-0.21514581,1.0,0.0,0
0.69842064,0.40148836,-0.4164016,0.8580404,-0.18370323,0.0,1.0,0
0.74850285,0.46908614,0.15827411,-0.6890327,-1.0955379,1.0,0.0,0
0.94883144,0.67187935,-1.1236948,2.355208,0.052116066,0.0,0.0,0
-1.5552763,-1.4912486,-0.62637925,1.0676439,0.3508205,0.0,1.0,0
-1.0043726,-1.6940418,1.3518313,-1.2180318,0.86962295,0.0,1.0,0
-0.7038796,-0.4096846,-1.239735,1.5467374,-1.2527508,1.0,0.0,0
0.24768129,1.2126614,-0.08485791,-0.110127896,1.6714085,1.0,0.0,1
1.0990779,0.6042816,-0.18432102,-0.5992026,-0.92260367,1.0,0.0,0
-0.65379745,-0.9504666,1.0092362,-1.5274464,-0.6867844,0.0,1.0,0
1.9003923,1.6858456,-0.95792294,0.5087013,0.55519724,0.0,1.0,0
-0.45346886,-1.2884554,-0.33351567,0.0695322,-1.5357338,1.0,0.0,0
-2.2063441,-2.6404104,-0.86398554,0.8680215,0.6180824,1.0,0.0,0
0.24768129,-0.34208685,-0.8860885,1.5567186,-1.6615041,1.0,0.0,0
0.49809206,0.94227034,-0.32246423,-0.24986352,1.3412615,1.0,0.0,0
1.8503102,2.091432,-0.73689383,0.8580404,1.1840487,1.0,0.0,0
0.14751698,0.19869514,0.49534354,-0.5892215,-0.8754398,1.0,0.0,0
-0.90420824,-0.8152711,-0.9800258,1.7263975,-1.2527508,1.0,0.0,0
1.4997351,0.80707484,-0.9855516,0.75822926,-0.026490368,1.0,0.0,1
1.3494886,1.4154546,0.3516746,-0.74891937,0.63380367,0.0,0.0,0
-0.4033867,0.46908614,-0.024074906,0.25917342,-1.4256848,1.0,0.0,0
-1.2547833,-1.0856621,-0.85845983,1.596643,-0.5452928,1.0,0.0,0
0.59825635,0.40148836,-0.83083117,0.5286636,-0.6867844,1.0,0.0,0
-1.8557692,-1.8292373,-0.5545448,0.14938113,1.5770808,1.0,0.0,0
-0.45346886,0.19869514,-0.54349333,0.38892794,-0.21514581,0.0,1.0,0
0.097434826,1.1450636,0.31852022,-0.0502412,-0.6238992,0.0,1.0,0
-0.8541261,-0.74767333,1.7828381,-1.2978808,1.0111145,1.0,0.0,0
0.74850285,0.06349964,0.009079462,0.21924895,-0.8754398,1.0,0.0,0
1.0990779,0.7394771,-1.0408088,0.8580404,0.03639478,1.0,0.0,0
1.7000637,1.9562366,-0.64848214,-0.010316731,-0.7025057,0.0,1.0,0
-0.0027294774,0.94227034,-0.86398554,0.9578515,-0.1050968,1.0,0.0,0
-1.3048655,-0.9504666,-0.5545448,1.1874173,1.2626551,1.0,0.0,0
-1.2047012,-0.6800756,1.9099299,-1.4775409,-1.3156358,0.0,0.0,0
1.4997351,0.8746726,3.61738,-2.345898,0.63380367,1.0,0.0,0
-0.7038796,-0.34208685,0.22458285,-0.6091837,-0.5924567,0.0,1.0,0
0.5481742,0.67187935,2.092279,-1.8268799,-1.2527508,1.0,0.0,0
-1.2047012,-1.1532599,1.5286547,-1.1182207,-0.026490368,1.0,0.0,0
-0.0027294774,0.80707484,-1.0408088,0.40889016,1.5456383,1.0,0.0,0
-1.2547833,-1.0856621,-0.062755,-0.010316731,0.8224591,1.0,0.0,0
0.4480099,0.8746726,-1.3502496,1.8860954,-0.48240766,0.0,0.0,0
1.4496529,0.53668386,0.3903547,-0.7788627,-1.4256848,1.0,0.0,0
0.74850285,0.53668386,-0.9523972,0.89796484,1.3412615,1.0,0.0,0
-0.90420824,-1.2208576,-0.571122,1.0177382,-1.0169314,1.0,0.0,0
2.050639,2.091432,0.6997955,-0.5393159,-1.1741443,1.0,0.0,0
0.29776344,0.46908614,0.9152988,-0.87867385,1.1526061,0.0,1.0,0
-0.0027294774,1.0098681,-0.52139044,0.15936224,-0.41952252,1.0,0.0,0
-0.80404395,-0.74767333,-0.7589967,0.47875798,1.4670318,1.0,0.0,0
2.0005567,2.091432,0.99818474,-1.1282017,-0.026490368,1.0,0.0,0
-0.3032224,-1.0180644,1.6889007,-1.7071065,-0.49812895,1.0,0.0,0
-1.5552763,-1.1532599,0.086439654,-0.17999572,1.0582784,1.0,0.0,0
-1.5552763,-1.4236509,-0.9523972,0.70832366,1.5141957,1.0,0.0,0
0.49809206,1.4154546,0.25221148,-0.76888156,-0.9068824,1.0,0.0,0
0.14751698,-0.5448801,-0.04065209,0.019626617,1.3569828,1.0,0.0,0
-0.4033867,-0.9504666,-0.875037,0.99777603,1.3412615,1.0,0.0,0
0.69842064,0.7394771,-0.52139044,0.13940002,0.5709185,0.0,0.0,0
1.6499816,1.2126614,-1.239735,2.19551,-1.0326527,1.0,0.0,1
-1.0544547,-0.13929361,-0.43297878,1.0476816,-1.0955379,1.0,0.0,0
-1.2047012,-0.6800756,-0.26720694,0.31906012,-1.5828977,1.0,0.0,0
-0.503551,0.13109738,0.32404596,-0.65908927,-1.0012101,0.0,1.0,0
1.8503102,2.091432,3.2637331,-2.1862001,1.2154913,0.0,1.0,0
0.097434826,1.0774659,-0.14564092,0.07951332,0.77529526,0.0,1.0,0
-0.55363315,-0.9504666,2.9266639,-2.1263134,-1.268472,1.0,0.0,0
-0.8541261,-0.61247784,-0.84188265,1.2273417,0.8224591,1.0,0.0,0
1.8503102,1.5506501,0.36825177,-0.25984463,-0.07365423,1.0,0.0,0
1.0990779,0.8746726,-0.8916142,1.5467374,-1.1427017,1.0,0.0,0
-0.2030581,0.6042816,0.7716299,-0.87867385,0.19360764,0.0,0.0,0
-1.4050298,-1.0180644,4.976709,-2.5954258,0.9167868,0.0,0.0,0
-0.2030581,-0.61247784,-0.35009286,0.5286636,0.9167868,1.0,0.0,0
-0.80404395,-1.0180644,-0.27273268,-0.20993906,0.03639478,1.0,0.0,0
0.14751698,-0.13929361,-0.52691615,0.19928671,-1.6457828,0.0,1.0,0
0.84866714,0.13109738,0.81031,-1.1082395,-0.7653908,1.0,0.0,0
0.39792776,0.40148836,0.06433674,-0.54929703,0.7124101,1.0,0.0,0
0.34784558,0.67187935,-1.1347462,1.3870395,0.66524625,0.0,1.0,0
-0.6037153,-0.20689136,-0.057229273,0.39890903,0.44514823,1.0,0.0,0
0.39792776,0.80707484,-0.9026657,0.8081348,1.0111145,1.0,0.0,0
-0.6037153,-0.13929361,0.52297217,-0.6391271,-1.268472,1.0,0.0,0
0.84866714,0.40148836,-0.18984674,0.44881463,0.6023611,0.0,1.0,0
-1.2547833,-1.1532599,0.74400127,-0.99844724,-0.84399724,0.0,0.0,0
-1.3048655,-0.9504666,0.65006393,-0.6890327,0.75957394,0.0,1.0,0
0.34784558,1.2126614,-0.29483557,0.7282859,-1.3942423,1.0,0.0,0
0.6483385,0.53668386,-0.16774383,0.009645501,-1.2999146,0.0,1.0,0
0.097434826,-0.13929361,-1.0297574,1.936001,-1.2841933,1.0,0.0,0
0.69842064,0.40148836,3.3024132,-2.1961813,-0.13653937,1.0,0.0,0
-1.0544547,-1.5588464,-1.2784152,1.5167941,-0.3251948,1.0,0.0,0
-0.55363315,-0.071695864,-0.21194966,-0.28978798,-0.5924567,0.0,1.0,0
-0.45346886,-1.1532599,-0.08485791,-0.5892215,0.31937793,1.0,0.0,0
-0.55363315,0.13109738,0.3516746,-0.38959914,0.28793535,0.0,1.0,0
0.34784558,-0.34208685,-0.8087283,0.38892794,-0.41952252,0.0,1.0,0
0.047352675,0.26629287,0.08091392,-0.060222313,0.11500121,1.0,0.0,0
0.798585,0.7394771,2.0314958,-1.8468422,-0.08937551,1.0,0.0,0
0.39792776,0.7394771,-0.16774383,-0.65908927,1.0111145,1.0,0.0,0
0.29776344,0.06349964,-1.3391981,0.99777603,0.3508205,1.0,0.0,0
-0.80404395,-0.8828688,-0.84740835,0.48873907,0.42942694,1.0,0.0,0
-0.503551,-0.8152711,-0.74241954,1.5167941,-0.07365423,1.0,0.0,0
0.59825635,0.67187935,0.18590276,-0.718976,-0.7968334,1.0,0.0,0
0.047352675,1.1450636,-0.7700482,0.8480593,1.529917,0.0,1.0,0
1.2994065,0.67187935,-0.6374307,-0.19995794,0.5709185,1.0,0.0,0
-1.9058512,-1.8968351,0.06986247,-0.5193537,-1.5671765,0.0,1.0,0
-1.0043726,-1.4912486,1.6557463,-1.7270688,-0.4509651,1.0,0.0,0
-0.6037153,0.13109738,0.9263503,-1.2379941,-0.81255466,0.0,0.0,0
-0.503551,-0.9504666,-0.40535015,0.6384558,0.06783735,1.0,0.0,0
-0.0027294774,0.33389062,0.10301684,-0.32971245,0.46086952,0.0,0.0,0
0.9989136,0.80707484,1.6889007,-1.2679374,-0.98548883,1.0,0.0,0
-1.1045369,-1.4236509,-0.51033896,0.8580404,-0.9697676,1.0,0.0,0
0.39792776,0.40148836,-0.41087586,0.40889016,0.44514823,0.0,0.0,0
1.3995708,1.6182479,-0.9026657,1.7064353,-1.5671765,1.0,0.0,0
0.14751698,1.1450636,0.5284979,-0.81878716,0.75957394,1.0,0.0,0
-1.2047012,-0.8828688,-0.6650593,0.16934337,-0.41952252,0.0,1.0,0
0.69842064,0.26629287,0.5506008,-1.1082395,-0.21514581,1.0,0.0,0
-1.2047012,-1.0856621,0.47876635,-0.75890046,0.3508205,1.0,0.0,0
0.24768129,-0.47728235,-0.6761108,1.1474928,1.9386704,1.0,0.0,1
-0.6037153,-0.74767333,-0.40535015,0.40889016,1.19977,0.0,0.0,0
0.69842064,0.80707484,-0.35009286,-0.3496747,-1.2999146,0.0,1.0,0
-0.102893785,-0.0040981136,0.5119207,-0.6291459,1.0111145,0.0,1.0,0
1.0990779,0.53668386,-0.64848214,0.6983425,-1.6457828,0.0,1.0,0
-1.3549476,-0.8828688,-0.26720694,0.019626617,0.06783735,1.0,0.0,0
0.34784558,-0.34208685,-0.43297878,0.98779494,-1.6929467,1.0,0.0,0
1.1992422,1.2126614,0.73847556,-0.98846614,1.6085234,1.0,0.0,0
1.3494886,0.7394771,-0.6705851,0.33902234,0.3508205,0.0,0.0,0
0.19759914,-0.2744891,-0.84740835,1.686473,0.97967196,1.0,0.0,0
-0.6037153,-0.071695864,-0.3169385,-0.09016566,-0.98548883,1.0,0.0,0
0.4480099,0.33389062,4.1367984,-2.3858225,-0.3566374,1.0,0.0,0
0.4480099,0.40148836,-0.19537248,0.6384558,0.33509922,1.0,0.0,0
-1.3048655,-0.5448801,-0.6595336,0.5586069,1.3412615,1.0,0.0,0
0.29776344,-0.2744891,-0.2008982,-0.16003348,-0.6238992,0.0,1.0,0
-1.2047012,-0.4096846,-0.26720694,0.019626617,1.9386704,1.0,0.0,0
0.24768129,0.26629287,0.04775956,-0.26982576,-0.6710631,0.0,1.0,0
-0.3032224,-0.61247784,0.5837552,-1.1381829,-0.7968334,1.0,0.0,0
0.097434826,1.0774659,-0.15669237,-0.42952362,0.8224591,1.0,0.0,0
-0.7038796,-0.34208685,0.14722265,-0.18997683,-0.29375222,0.0,1.0,0
1.14916,0.94227034,-0.6705851,0.1294189,-0.71822697,0.0,1.0,0
0.34784558,1.4830524,0.27984014,-0.15005235,0.63380367,1.0,0.0,0
0.097434826,0.40148836,-0.5987506,0.22923006,0.083558634,1.0,0.0,0
-0.80404395,-0.5448801,-0.63190496,0.54862577,-1.5200126,1.0,0.0,0
0.097434826,1.0774659,0.37930325,-0.49939144,1.639966,0.0,1.0,0
-1.2547833,-0.8152711,1.5728605,-1.5973142,1.1211635,0.0,0.0,0
0.69842064,0.6042816,-0.54901904,0.5386447,1.089721,1.0,0.0,0
-0.80404395,-0.8828688,-1.079489,1.2872283,0.3508205,0.0,0.0,0
0.097434826,-0.4096846,1.175008,-1.2180318,1.5770808,0.0,1.0,0
1.0990779,1.1450636,-0.3777215,0.5586069,0.5080334,1.0,0.0,0
1.14916,1.2126614,1.462346,-1.497503,-1.0169314,0.0,0.0,0
2.050639,2.15903,-0.16221811,0.6883614,0.69668883,0.0,1.0,0
1.3494886,1.4830524,-1.0463346,1.856152,-1.6615041,0.0,1.0,0
-0.7038796,-0.47728235,-0.16221811,0.07951332,1.089721,0.0,1.0,0
-1.2547833,-0.8152711,-1.2563123,1.0277194,0.80673784,1.0,0.0,0
0.4480099,0.80707484,1.37946,-1.4475975,0.099279925,1.0,0.0,0
-0.25314024,-0.47728235,-0.42745304,0.66839916,-1.5828977,1.0,0.0,0
-0.503551,0.13109738,-1.3336724,1.7164164,-1.5357338,0.0,1.0,0
-0.4033867,-1.0856621,-0.0074977223,-0.19995794,-0.15226066,0.0,1.0,0
-0.65379745,-0.20689136,-0.42745304,0.6783803,-1.6300616,1.0,0.0,0
0.097434826,1.0098681,-0.47165886,0.27913564,-0.3094735,0.0,0.0,0
-0.65379745,-0.13929361,0.23563431,-0.65908927,0.20932893,0.0,0.0,0
-1.6053584,-1.7616396,-0.37219578,0.38892794,-1.2213081,0.0,1.0,0
0.24768129,0.40148836,0.0035537337,0.66839916,1.5456383,1.0,0.0,0
0.74850285,0.46908614,1.8325697,-1.8668044,0.69668883,0.0,1.0,0
1.9003923,1.9562366,-0.8916142,0.5586069,1.19977,0.0,0.0,0
-1.2547833,-1.0856621,0.8047843,-1.1880884,-1.4571275,0.0,1.0,0
0.5481742,0.13109738,0.65006393,-0.5892215,-0.8754398,1.0,0.0,0
-1.1045369,-1.5588464,-0.18984674,-0.030278964,-1.2999146,1.0,0.0,0
-0.6037153,-0.13929361,-0.8971399,0.9578515,-1.268472,0.0,1.0,0
1.2493243,1.0774659,-0.7700482,1.3970207,1.3884254,1.0,0.0,0
1.2994065,1.0774659,2.2856793,-1.7570121,1.1368848,1.0,0.0,0
-0.90420824,-1.4236509,-1.2507865,2.7245092,-0.63962054,1.0,0.0,1
0.6483385,0.40148836,-0.32246423,0.08949443,-0.7968334,1.0,0.0,0
1.0489957,0.80707484,-0.51033896,1.0277194,-1.5200126,1.0,0.0,0
-1.2547833,-0.8828688,0.87109303,-1.1880884,-0.010769081,0.0,1.0,0
-0.8541261,-0.34208685,0.01460519,-0.32971245,0.41370565,1.0,0.0,0
-1.2047012,-0.8152711,-0.3556186,0.29909787,0.17788635,1.0,0.0,0
0.6483385,0.8746726,-0.3611443,1.0676439,-1.5357338,1.0,0.0,0
1.2493243,1.3478569,-0.4606074,0.6284747,1.5770808,1.0,0.0,0
0.9989136,0.26629287,0.30746877,-0.70899487,0.42942694,0.0,1.0,0
1.0489957,0.80707484,-0.64848214,1.0277194,0.6023611,1.0,0.0,0
1.6499816,1.7534434,-0.7866254,0.70832366,0.46086952,0.0,1.0,0
0.29776344,0.26629287,-0.25062975,0.7282859,0.16216508,1.0,0.0,0
0.9989136,-0.13929361,-0.4606074,1.8062464,0.5866398,1.0,0.0,0
-2.1562622,-2.3700192,1.0921222,-1.3777297,-0.16798195,1.0,0.0,0
0.24768129,-0.34208685,1.3131512,-1.6372387,-1.6929467,1.0,0.0,0
-0.65379745,0.06349964,-0.76452243,0.5286636,-0.63962054,1.0,0.0,0
0.69842064,0.40148836,-0.32246423,-0.23988241,-0.48240766,1.0,0.0,0
-0.15297593,0.67187935,1.5894376,-1.4575787,1.3569828,1.0,0.0,0
1.2493243,0.7394771,0.54507506,-0.7988249,1.419868,0.0,1.0,0
0.84866714,0.67187935,-0.18984674,-0.28978798,1.2940977,0.0,1.0,0
1.800228,1.6858456,-1.0739632,1.4070019,0.28793535,1.0,0.0,0
2.050639,2.091432,2.374091,-1.9167099,-0.7653908,1.0,0.0,0
-0.35330456,-1.0180644,-0.6982137,-0.15005235,-0.7968334,1.0,0.0,0
0.5481742,0.80707484,-0.73136806,1.2972095,0.9010655,0.0,1.0,0
-1.0043726,-0.2744891,-0.018549178,-0.26982576,0.19360764,1.0,0.0,0
0.6483385,0.40148836,-0.6816365,0.5186824,-0.3094735,1.0,0.0,0
0.4480099,0.67187935,-0.5932249,0.8081348,-0.7653908,1.0,0.0,0
-1.9559335,-1.8968351,0.44008625,-1.0283906,-1.4256848,0.0,1.0,0
-1.6554406,-1.4236509,1.1252766,-1.2080507,-0.828276,1.0,0.0,0
-1.0043726,-0.6800756,-0.72031665,0.907946,-0.3566374,0.0,1.0,0
0.29776344,-0.0040981136,-0.46613315,0.03958885,1.0111145,1.0,0.0,0
0.6483385,0.40148836,0.36272606,-0.74891937,-0.7653908,0.0,0.0,0
0.74850285,0.46908614,-0.6816365,1.3171717,-0.60817796,0.0,1.0,0
-0.503551,-0.9504666,2.2469993,-1.7669932,-0.08937551,1.0,0.0,0
1.5998994,1.0098681,-0.1787953,-0.08018455,1.8443427,1.0,0.0,0
-0.15297593,-0.4096846,-0.52139044,0.28911677,-0.828276,1.0,0.0,0
-0.4033867,0.33389062,0.04775956,-0.6491082,-1.1427017,0.0,1.0,0
1.14916,1.1450636,-0.31141275,0.049569968,-1.5671765,0.0,1.0,0
-0.6037153,0.19869514,-0.062755,-0.28978798,-0.13653937,0.0,1.0,0
0.29776344,0.19869514,1.4070886,-1.5573897,1.6242447,1.0,0.0,0
-1.455112,-1.3560531,-0.3998244,0.27913564,0.9639507,1.0,0.0,0
-1.9559335,-1.8968351,0.41798332,-0.9185983,-1.4099636,1.0,0.0,0
0.34784558,0.80707484,-0.29483557,0.6783803,-0.81255466,1.0,0.0,0
-1.6053584,-1.4912486,0.14169693,-0.0502412,0.2564928,1.0,0.0,0
-0.55363315,0.13109738,-0.26720694,0.5087013,-0.1050968,1.0,0.0,0
0.6483385,0.6042816,1.2192138,-1.6072954,-0.49812895,1.0,0.0,0
-0.503551,-0.0040981136,0.7329498,-0.6790515,0.5709185,1.0,0.0,0
0.24768129,1.0774659,-0.8529341,1.4768696,1.0268358,1.0,0.0,0
0.19759914,1.0774659,0.97055614,-0.9185983,1.4984744,0.0,0.0,0
1.1992422,0.06349964,0.5837552,-0.8387494,-0.23086709,1.0,0.0,0
-1.2047012,-0.8152711,-0.8529341,0.4388335,1.1526061,0.0,0.0,0
0.19759914,-0.0040981136,-1.4220841,2.6047359,-1.0640953,1.0,0.0,0
-1.6554406,-1.6264441,-0.12906374,-0.25984463,0.6023611,1.0,0.0,0
-0.0027294774,-0.071695864,-0.051703546,-0.54929703,-0.5767354,0.0,1.0,0
0.6483385,0.06349964,-0.04617782,0.15936224,-1.5514551,1.0,0.0,0
1.6499816,1.4154546,-0.6705851,0.46877685,-0.38807994,1.0,0.0,0
1.800228,1.2126614,-0.6540079,0.47875798,-0.1050968,0.0,1.0,1
0.39792776,1.2802591,-0.29483557,0.5087013,-1.2213081,1.0,0.0,0
